ticker,stage2_flag,weekly_close_above_30w_ma,ma_slope_positive,golden_cross,near_52w_high,breakout_volume,score_trend,score_relative_strength,score_volume_accumulation,score_volatility_contraction,score_distance_from_high,score_total,pct_below_3yr_high,pct_above_30dma,fund_revenue_growth,fund_margin_expansion,fund_profitability_path,fund_pe_compression,fund_earnings_beat,fund_total,price,mcap,adv_20d_dollar,industry,sector,business_summary,combined_score,themes,new_today
FBNC,True,True,True,True,True,True,2,2,2,0,2,8,0.0,0.061776797461529726,0,0,0,0,0,0,63.529998779296875,2628579840.0,14375336.479911804,Banks - Regional,Financial Services,"First Bancorp operates as the bank holding company for First Bank that provides banking products and services for individuals and businesses. The company accepts deposit products, such as checking, savings, and money market accounts; and time deposits, including certificate of deposits and individual retirement accounts. It also offers commercial business loans, commercial and residential real...",8,[],True
FMBH,True,True,True,True,True,True,2,2,2,0,2,8,0.0,0.0731007916881796,0,0,0,0,0,0,48.130001068115234,1281018240.0,6852280.1695251465,Banks - Regional,Financial Services,"First Mid Bancshares, Inc., a financial holding company, provides community banking products and services to commercial, retail, and agricultural customers in the United States. It accepts various deposit products, such as demand deposits, savings accounts, money market deposits, and time deposits. The company's loan products include commercial real estate, commercial and industrial, agricultural...",8,[],True
FSBC,True,True,True,True,True,True,2,2,2,0,2,8,0.0,0.11402416963380935,0,0,0,0,0,0,48.439998626708984,1035460800.0,6351333.4619140625,Banks - Regional,Financial Services,"Five Star Bancorp operates as the bank holding company for Five Star Bank that provides banking products and services to small and medium-sized businesses, professionals, and individuals primarily in Northern California. The company offers deposit products, including checking, savings, money market, and term certificate accounts, as well as time deposits. It also provides debit cards, remote...",8,[],True
GHM,True,True,True,True,True,True,2,2,1,1,2,8,0.0,0.17112148273009248,0,0,0,0,0,0,121.66000366210938,1420115712.0,34299517.33531952,Specialty Industrial Machinery,Industrials,"Graham Corporation designs and manufactures fluid, power, heat transfer, and vacuum technologies for chemical and petrochemical processing, defense, space, petroleum refining, cryogenic, and energy industries. The company offers power plant systems, such as ejectors and surface condensers; torpedo ejection, propulsion, and power systems, including turbines, alternators, regulators, pumps, and...",8,[],True
HBNC,True,True,True,True,True,True,2,2,2,0,2,8,0.0,0.07515680981358307,0,0,0,0,0,0,20.290000915527344,1041480960.0,11757867.287817001,Banks - Regional,Financial Services,"Horizon Bancorp, Inc. operates as the bank holding company for Horizon Bank that provides commercial and retail banking services to individuals and corporate clients in Indiana and Michigan in the United States. The company offers checking, savings, money market, certificates of deposit, and time deposit accounts, as well as non-interest and interest-bearing demand deposits. It also provides...",8,[],False
HBT,True,True,True,True,True,True,2,2,2,0,2,8,0.0,0.08415427834789634,0,0,0,0,0,0,31.75,1155099264.0,5332794.347877502,Banks - Regional,Financial Services,"HBT Financial, Inc. operates as the bank holding company for Heartland Bank and Trust Company that provides financial products and services to consumers, businesses, and municipal entities in Illinois and Eastern Iowa. The company offers deposit account services, such as noninterest-bearing demand deposits, interest-bearing transaction accounts, money market accounts, savings accounts,...",8,[],False
HFWA,True,True,True,True,True,True,2,2,1,1,2,8,0.0,0.06361770602567059,0,0,0,0,0,0,29.520000457763672,1216779520.0,7881428.246660233,Banks - Regional,Financial Services,"Heritage Financial Corporation operates as the bank holding company for Heritage Bank that provides various financial services to small and medium sized businesses and its owners in the United States. It accepts various deposit products, such as noninterest demand deposits, interest bearing demand deposits, money market accounts, savings accounts, personal checking accounts, and certificates of...",8,[],True
HOPE,True,True,True,True,True,True,2,2,2,0,2,8,0.017384392681941113,0.07145674051246939,0,0,0,0,0,0,13.59000015258789,1737330432.0,12520767.577877045,Banks - Regional,Financial Services,"Hope Bancorp, Inc. operates as the bank holding company for Bank of Hope that provides retail and commercial banking services for businesses and individuals in the United States. It accepts personal and business checking, money market, savings, time deposit, and individual retirement accounts. The company offers loans comprising commercial and industrial loans to businesses for various purposes,...",8,[],True
ILPT,True,True,True,True,True,True,2,2,2,0,2,8,0.594071697257481,0.07600437850167698,0,0,0,0,0,0,9.279999732971191,618655552.0,6029897.63671875,REIT - Industrial,Real Estate,"Industrial Logistics Properties Trust is a real estate investment trust focused on owning and leasing high quality industrial and logistics properties. As of March 31, 2026, ILPT's portfolio consisted of 409 properties containing approximately 59.6 million rentable square feet located in 39 states. Approximately 77% of ILPT's annualized rental revenues as of March 31, 2026, are derived from...",8,[],True
KNSA,True,True,True,True,True,True,2,2,2,0,2,8,0.0,0.12103520190107216,0,0,0,0,0,0,59.20000076293945,4554730496.0,31153272.928962708,Drug Manufacturers - Specialty & Generic,Healthcare,"Kiniksa Pharmaceuticals International, plc, a biopharmaceutical company, develops and commercializes medical therapies in the United States, the United Kingdom, and internationally. The company offers ARCALYST, an interleukin-1alpha and 1beta cytokine trap for the treatment of recurrent pericarditis, a chronic autoinflammatory cardiovascular disease and cardiac sarcoidosis. It also develops...",8,[],True
LIND,True,True,True,True,True,True,2,2,2,0,2,8,0.0,0.2995897968158718,0,0,0,0,0,0,29.56999969482422,1939792000.0,21746708.96549225,Travel Services,Consumer Cyclical,"Lindblad Expeditions Holdings, Inc. provides marine expedition adventures and travel experience worldwide. It operates through Lindblad and Land Experiences segments. The Lindblad segment provides ship-based expeditions aboard customized, nimble, and intimately-scaled vessels, which offers up-close experiences in the planet's wild and remote places, and capitals of culture; and offers expedition...",8,[],True
LQDT,True,True,True,True,True,True,2,2,2,0,2,8,0.0,0.07078288515691222,0,0,0,0,0,0,39.09000015258789,1218874368.0,6594704.814624786,Internet Retail,Consumer Cyclical,"Liquidity Services, Inc. engages in the provision of e-commerce marketplaces, self-directed auction listing tools, and value-added services in the United States and internationally. The company operates through four segments: GovDeals, Retail Supply Chain Group (RSCG), Capital Assets Group (CAG), and Machinio. Its solutions enable government entities and commercial businesses to sell surplus...",8,[],True
MAMA,True,True,True,True,True,True,2,2,2,0,2,8,0.0,0.28182055552624347,0,0,0,0,0,0,19.940000534057617,811697600.0,9745674.585924149,Packaged Foods,Consumer Defensive,"Mama's Creations, Inc., together with its subsidiaries, manufactures and markets fresh deli-prepared foods in the United States. The company offers chicken, beef and turkey meatballs, meat loaf, sausage-related products, and pasta and rice entrees; olives, olive mixes, and savory products; and hot bars, salad bars, prepared foods, sandwich, and cold deli and foods-to-go sections. It sells its...",8,[],True
ADAM,True,True,True,True,True,True,2,2,1,0,2,7,0.0,0.0778391232007697,0,0,0,0,0,0,9.510000228881836,854579136.0,7383263.879365921,REIT - Mortgage,Real Estate,"Adamas Trust, Inc. acquires, invests in, finances, and manages mortgage-related single-family and multifamily residential assets in the United States. The company operates through two segments: Investment Portfolio and Constructive. The Investment Portfolio segment manages a diversified portfolio primarily consisting of mortgage-related single-family and multifamily residential investments,...",7,[],True
ADEA,True,True,True,True,True,True,2,1,2,0,2,7,0.06431888545788023,0.03215884565848222,0,0,0,0,0,0,30.81999969482422,3399253504.0,73639245.30738802,Software - Application,Technology,"Adeia Inc., together with its subsidiaries, operates as a media and semiconductor intellectual property licensing platform company in the United States, Asia, Canada, Europe, the Middle East, and internationally. The company licenses its patent portfolios across various markets, including multichannel video programming distributors comprising cable, satellite, and telecommunications television...",7,['ai-infra'],True
ALNT,True,True,True,True,True,True,2,2,1,0,2,7,0.0,0.17999257468287008,0,0,0,0,0,0,97.62999725341797,1659369472.0,26567248.52836609,Electronic Components,Technology,"Allient Inc., together with its subsidiaries, designs, manufactures, and sells precision and specialty-controlled motion components and systems for various industries in the United States, Canada, South America, Europe, and the Asia-Pacific. The company offers various products and solutions, including nano precision positioning systems; servo control systems; motion controllers; digital servo...",7,[],True
AMLX,True,True,True,True,True,True,2,1,2,0,2,7,0.5653554658469495,0.23269167473087982,0,0,0,0,0,0,17.790000915527344,1978004736.0,23368223.328084946,Drug Manufacturers - Specialty & Generic,Healthcare,"Amylyx Pharmaceuticals, Inc., a clinical-stage pharmaceutical company, engages in the discovery and development of treatment options for neurodegenerative diseases and endocrine conditions in the United States. It provides Avexitide, an investigational, first-in-class glucagon-like peptide-1, or GLP-1 receptor antagonist, which is in phase 3 clinical trial to treat post-bariatric hypoglycemia and...",7,[],True
ASTH,True,True,True,True,True,True,1,2,2,0,2,7,0.2653903579890961,0.1423071624018109,0,0,0,0,0,0,44.5099983215332,2206957824.0,22379216.162014008,Medical Care Facilities,Healthcare,"Astrana Health, Inc., a healthcare management company, provides medical care services in the United States. The company operates through three segments: Care Partners, Care Delivery, and Care Enablement. The company offers care coordination services to patients, families, primary care physicians, specialists, acute care hospitals, alternative sites of inpatient care, physician groups, and health...",7,[],True
BELFA,True,True,True,True,True,True,2,2,1,0,2,7,0.0,0.064986145687086,0,0,0,0,0,0,265.8500061035156,3382331648.0,52715137.42362976,Electronic Components,Technology,"Bel Fuse Inc. designs, manufactures, markets, and sells products that power, protect, and connect electronic circuits. It operates in three product groups: Power Solutions and Protection, Connectivity Solutions, and Magnetic Solutions. The company's products are used in the networking, telecommunications, computing, general industrial, high-speed data transmission, defence, commercial aerospace,...",7,[],False
BFST,True,True,True,True,True,True,2,2,1,0,2,7,0.0,0.08178646343223422,0,0,0,0,0,0,30.809999465942383,1006808192.0,7411864.363689423,Banks - Regional,Financial Services,"Business First Bancshares, Inc. operates as the bank holding company for b1BANK that provides various banking products and services in Louisiana and Texas. It offers various deposit products and services, including checking and savings, time, and money market accounts; and certificates of deposits, remote deposit capture, and direct deposit services. The company also provides commercial and...",7,[],True
BHRB,True,True,True,True,True,True,2,2,1,0,2,7,0.05538756363676772,0.10201995534501902,0,0,0,0,0,0,71.33999633789062,1437487104.0,13872289.855499268,Banks - Regional,Financial Services,"Burke & Herbert Financial Services Corp. operates as the bank holding company for Burke & Herbert Bank & Trust Company that provides various community banking products and services in the United States. The company offers consumer and commercial deposit products, such as digital banking, demand, negotiable order of withdrawal, money market, and savings accounts; and certificates of deposit. It...",7,[],True
BJRI,True,True,True,True,True,True,2,2,1,0,2,7,0.0,0.24819284974621475,0,0,0,0,0,0,59.86000061035156,1258073088.0,27549855.973243713,Restaurants,Consumer Cyclical,"BJ's Restaurants, Inc. operates full-service restaurants in the United States. Its restaurants offer pizzas, crafts and other beers, appetizers, entrées, wings, pastas, sandwiches, specialty salads, and Pizookie desserts. The company was formerly known as Chicago Pizza & Brewery, Inc. and changed its name to BJ's Restaurants, Inc. in August 2004. BJ's Restaurants, Inc. was founded in 1978 and is...",7,[],False
BLZE,True,True,True,True,True,True,1,2,2,0,2,7,0.09226935233388588,0.7084523537091171,0,0,0,0,0,0,14.5600004196167,873814528.0,46962233.82581949,Software - Infrastructure,Technology,"Backblaze, Inc., a cloud storage platform, provides businesses and consumers cloud services to store, use, and protect data in the United States, the United Kingdom, Canada, and internationally. The company offers cloud services through a web-scale software infrastructure built on commodity hardware. It also provides B2 Cloud Storage, which enables customers to store data, developers to build...",7,[],False
BUSE,True,True,True,True,True,True,2,2,1,0,2,7,0.0,0.0756310342040203,0,0,0,0,0,0,29.799999237060547,2520399360.0,22693366.05893135,Banks - Regional,Financial Services,"First Busey Corporation operates as the bank holding company for Busey Bank that engages in the provision of retail and commercial banking products and services to individual, corporate, institutional, and governmental customers in the United States. The company operates through three segments: Banking, Wealth Management, and FirsTech. It offers demand and savings deposits, money transfers, safe...",7,[],True
CAC,True,True,True,True,True,True,2,2,1,0,2,7,0.0,0.0736517931559774,0,0,0,0,0,0,54.33000183105469,918974592.0,5209497.818374634,Banks - Regional,Financial Services,"Camden National Corporation operates as the bank holding company for Camden National Bank that provides various commercial and consumer banking products and services for consumer, institutional, municipal, non-profit, and commercial customers in the United States. The company accepts checking, savings, time, and brokered deposits, as well as deposits with the certificate of deposit account...",7,[],True
DRH,True,True,True,True,True,True,2,2,1,0,2,7,0.0,0.08879771775874415,0,0,0,0,0,0,12.470000267028809,2559767040.0,22696346.63482666,REIT - Hotel & Motel,Real Estate,"DiamondRock Hospitality Company is a self-advised real estate investment trust that owns a leading portfolio of geographically diversified hotels concentrated in leisure destinations and top gateway markets. The Company currently owns 34 premium quality hotels and resorts with approximately 9,400 rooms. The Company has strategically positioned its portfolio to be operated both under leading...",7,[],True
EGBN,True,True,True,True,True,True,2,2,1,0,2,7,0.44277323742775304,0.07600622374737467,0,0,0,0,0,0,29.1299991607666,888337280.0,7324939.87818718,Banks - Regional,Financial Services,"Eagle Bancorp, Inc. operates as the bank holding company for EagleBank that provides commercial and consumer banking services primarily in the United States. The provide deposit services including business and personal checking accounts; and other deposit services, including cash management services, business sweep accounts, lock boxes, remote deposit captures, account reconciliation services,...",7,[],True
EQBK,True,True,True,True,True,True,2,2,1,0,2,7,0.0,0.0653924775846427,0,0,0,0,0,0,49.61000061035156,1023988992.0,5435499.723987579,Banks - Regional,Financial Services,"Equity Bancshares, Inc. operates as the bank holding company for Equity Bank that provides a range of banking, mortgage banking, and financial services to individual and corporate customers. It accepts demand, savings, money market, and time deposits. The company's loan products include commercial and industrial, commercial real estate, commercial lines of credit, working capital, term, equipment...",7,[],True
FISI,True,True,True,True,True,True,2,2,1,0,2,7,0.0,0.06950255136519357,0,0,0,0,0,0,38.93000030517578,766390400.0,6373993.462982178,Banks - Regional,Financial Services,"Financial Institutions, Inc., through its subsidiaries, provides banking and financial services to consumer, commercial, and municipal customers in New York. The company provides checking and savings account programs, including money market accounts, certificates of deposit, sweep investments, and individual retirement and other qualified plan accounts, as well as NOW accounts. It also offers...",7,[],False
FLYW,True,True,True,True,True,True,2,2,1,0,2,7,0.48862969954309265,0.12517646013193567,0,0,0,0,0,0,17.540000915527344,2164749824.0,38538123.57886791,Software - Infrastructure,Technology,"Flywire Corporation, together with its subsidiaries, operates as a payment enablement and software company in the United States, Europe, the Middle East, and Africa and the Asia Pacific. The company provides a payment platform that integrates into existing apps and workflows and have access to solutions, such as tailored invoicing, settlement and reconciliation tools, single sign-on and checkout,...",7,[],True
GABC,True,True,True,True,True,True,2,2,1,0,2,7,0.0,0.0753861389836297,0,0,0,0,0,0,47.650001525878906,1789939712.0,7183583.891582489,Banks - Regional,Financial Services,"German American Bancorp, Inc. operates as a financial holding company for German American Bank that provides retail and commercial banking, and wealth management services. The company operates through Core Banking, and Wealth Management segments. The Core Banking segment accepts deposits from the general public; and originates consumer, commercial and agricultural, commercial and agricultural...",7,[],True
GEF-B,True,True,True,True,True,True,2,1,2,0,2,7,0.0,0.13949181145133344,0,0,0,0,0,0,93.19999694824219,3530176512.0,10324728.314704895,Packaging & Containers,Consumer Cyclical,"Greif, Inc., together with its subsidiaries, produces and sells industrial packaging products and services worldwide. It operates in four segments: Customized Polymer Solutions; Durable Metal Solutions; Sustainable Fiber Solutions; and Integrated Solutions. The Customized Polymer Solutions segment produces and sells polymer-based packaging products, such as plastic drums, rigid intermediate bulk...",7,[],False
GIII,True,True,True,True,True,True,2,2,1,0,2,7,0.04718952323326749,0.044403752521281634,0,0,0,0,0,0,34.060001373291016,1437010944.0,25019004.428710938,Apparel Manufacturing,Consumer Cyclical,"G-III Apparel Group, Ltd. designs, sources, and markets women's and men's apparel in the United States and internationally. It operates through two segments, Wholesale Operations and Retail Operations. The company offers outerwear, dresses, sportswear, swimwear, women's suits, performance wear, suit separates, athleisure, jeans, handbags, footwear, accessories, small leather goods, cold weather...",7,[],True
HCSG,True,True,True,True,True,True,2,2,1,0,2,7,0.0,0.13233030571884108,0,0,0,0,0,0,24.309999465942383,1668765184.0,15349904.94647026,Medical Care Facilities,Healthcare,"Healthcare Services Group, Inc. provides management, administrative, and operating services to the housekeeping, laundry, linen, facility maintenance, and dietary service departments of nursing homes, retirement complexes, rehabilitation centers, and hospitals in the United States. The company operates in two segments, Environmental Services and Dietary. Its Environmental Services segment engages...",7,[],True
HTB,True,True,True,True,True,True,2,2,1,0,2,7,0.0,0.039137173300047526,0,0,0,0,0,0,49.040000915527344,824134400.0,5826318.978672028,Banks - Regional,Financial Services,"HomeTrust Bancshares, Inc. operates as the bank holding company for HomeTrust Bank that provides a range of retail and commercial banking products and services in the United States. It's deposit products include savings, money market, noninterest-bearing, and interest-bearing checking accounts, as well as certificates of deposit for individuals, businesses, and nonprofit organizations. The...",7,[],False
LOCO,True,True,True,True,True,True,2,2,1,0,2,7,0.0,0.14111260589580707,0,0,0,0,0,0,16.81999969482422,512258112.0,5044923.550248146,Restaurants,Consumer Cyclical,"El Pollo Loco Holdings, Inc., through its subsidiary, El Pollo Loco, Inc., develops, franchises, licenses, and operates quick-service restaurants under the El Pollo Loco name. The company operates and franchises restaurants located in California, Nevada, Arizona, Texas, Colorado, Utah, Louisiana, New Mexico, and Washington. It also licenses its brand to restaurants in the Philippines. The company...",7,[],True
MBIN,True,True,True,True,True,True,2,2,1,0,2,7,0.02893962388562634,0.049068945400361164,0,0,0,0,0,0,50.0099983215332,2297229568.0,7247486.448707581,Banks - Regional,Financial Services,"Merchants Bancorp operates as the diversified bank holding company in the United States. It operates through three segments: Multi-family Mortgage Banking, Mortgage Warehousing, and Banking. The Multi-family Mortgage Banking segment engages in the mortgage banking, which originates, and services government sponsored mortgages, including bridge financing products to refinance, acquire, or...",7,[],True
AKR,True,True,True,True,True,True,2,2,0,0,2,6,0.10256146672890848,0.005961555520607606,0,0,0,0,0,0,21.8799991607666,3171702016.0,39164331.63281441,REIT - Retail,Real Estate,"Acadia Realty Trust is an equity real estate investment trust focused on delivering long-term, profitable growth. Acadia owns and operates a high-quality core real estate portfolio of street and open-air retail properties in the nation's most dynamic retail corridors, along with an investment management platform that targets opportunistic and value-add investments through its institutional...",6,[],True
ALTO,True,True,True,True,True,True,2,1,1,0,2,6,0.26694913656104496,0.0011574216377211177,0,0,0,0,0,0,5.190000057220459,402152608.0,12828058.118262291,Specialty Chemicals,Basic Materials,"Alto Ingredients, Inc. produces, distributes, and markets specialty alcohols, renewable fuel, and essential ingredients in the United States. The company operates in three segments: Marketing and Distribution, Pekin Campus Production, and Western Production. It offers specialty alcohols used in mouthwash, cosmetics, pharmaceuticals, hand sanitizers, disinfectants, and cleaners for health, home,...",6,[],True
APEI,True,True,True,True,True,True,2,1,1,0,2,6,0.10049505455331971,0.03702808010871511,0,0,0,0,0,0,54.5099983215332,999903488.0,11906421.103591919,Education & Training Services,Consumer Defensive,"American Public Education, Inc., together with its subsidiaries, provides online and campus-based postsecondary education services in the United States. It operates through three segments: American Public University System, Rasmussen University, and Hondros College of Nursing. The company offers 181 degree programs, 110 certificate programs, and four diploma programs in various fields of study,...",6,[],True
APOG,True,True,True,True,True,True,1,2,1,0,2,6,0.4088055313016612,0.2722685595300867,0,0,0,0,0,0,48.91999816894531,1044491072.0,11049046.535720825,Building Products & Equipment,Industrials,"Apogee Enterprises, Inc. engages in the provision of architectural products and services for enclosing buildings, and glass and acrylic products used for preservation, protection, and enhanced viewing in the United States, Canada, and Brazil. It operates in four segments: Architectural Metals, Architectural Glass, Architectural Services, and Performance Surfaces. The Architectural Metals segment...",6,[],True
AVR,True,True,True,True,True,True,2,1,1,0,2,6,0.009202469841024047,0.0627330114747009,0,0,0,0,0,0,9.6899995803833,943245888.0,11877529.483418465,Medical Instruments & Supplies,Healthcare,"Anteris Technologies Global Corp., a structural heart company, develops and commercializes minimally invasive medical devices to treat heart valve diseases. It offers the DurAVR transcatheter heart valve system, a novel transcatheter aortic valve for the treatment of severe aortic stenosis that is shaped to mimic the performance of a healthy human aortic valve. The company also develops ADAPT...",6,[],True
AYA,True,True,True,True,True,True,2,1,1,0,2,6,0.08414238397777705,0.051970105572899425,0,0,0,0,0,0,19.809999465942383,2839758336.0,10283022.974805832,Silver,Basic Materials,"Aya Gold & Silver Inc., together with its subsidiaries, engages in the exploration, evaluation, and development of precious metals projects in Morocco. The company primarily explores for gold and silver deposits. Its flagship project holds 100% interests in the Zgounder property located east of Agadir in the Proterozoic Siroua Massif of the Anti-Atlas Range, Morocco covering an area of...",6,[],True
BBT,True,True,True,True,True,True,2,1,1,0,2,6,0.019778861678000477,0.07009040469027741,0,0,0,0,0,0,31.329999923706055,2625958144.0,25432184.824256897,Banks - Regional,Financial Services,"Beacon Financial Corporation operates as the bank holding company for Beacon Bank & Trust that provides various banking services in the United States and internationally. The company accepts commercial, municipal, and retail deposits. It originates mortgage loans on commercial and residential real estate, as well as commercial loans and leases. It is also involved in investment in debt and equity...",6,[],True
BSTZ,True,True,True,True,True,True,2,1,1,0,2,6,0.08035997005492028,-0.037113798731079825,0,0,0,0,0,0,28.440000534057617,1955083776.0,6120114.769515991,Asset Management,Financial Services,"BlackRock Science and Technology Term Trust is a closed-ended equity mutual fund launched by BlackRock, Inc. The fund is managed by BlackRock Advisors, LLC. It invests in public equity markets across the globe. The fund seeks to invest in stocks of companies operating in the science and technology sectors. It primarily invests in growth stocks of companies across all market capitalizations....",6,[],True
EPC,True,True,True,True,True,True,2,1,1,0,2,6,0.41667207184151683,0.3710884318534612,0,0,0,0,0,0,27.719999313354492,1277374336.0,24730684.84544754,Household & Personal Products,Consumer Defensive,"Edgewell Personal Care Company, together with its subsidiaries, manufactures and markets personal care products worldwide. It operates through three segments: Wet Shave, Sun and Skin Care, and Feminine Care. The Wet Shave segment offers razor systems, such as razor handles and refillable blades, and disposable shave products for men and women under the Schick and Wilkinson Sword brands; shave...",6,[],False
ESTA,True,True,True,True,True,True,2,2,0,0,2,6,0.0,0.15147589392674843,0,0,0,0,0,0,88.37999725341797,2601057792.0,45020331.122779846,Medical Devices,Healthcare,"Establishment Labs Holdings Inc., a medical technology company, manufactures and markets medical devices for breast aesthetic and reconstructive plastic surgeries in Europe, the Middle East, Africa, Latin America, Asia, and the United States. The company offers silicone gel-filled breast implants under the Motiva Implants brand. It also provides breast tissue expanders. The company sells products...",6,[],True
EZPW,True,True,True,True,True,True,2,1,1,0,2,6,0.03758509687343853,0.013378775166966643,0,0,0,0,0,0,32.52000045776367,2001149952.0,33332826.686229706,Credit Services,Financial Services,"EZCORP, Inc. provides pawn services in the United States, Mexico, and Latin America. It operates through U.S. Pawn, Latin America Pawn, and Other Investments segments. The company retails merchandise, primarily collateral forfeited from pawn lending operations and pre-owned merchandise purchased from customers. It also provides pawn loans collateralized by tangible personal property, jewelry,...",6,[],True
FCEL,True,True,True,True,True,True,2,1,1,0,2,6,0.8807749645496569,0.14854518114244122,0,0,0,0,0,0,24.0,1622596224.0,228008824.80114937,Electrical Equipment & Parts,Industrials,"FuelCell Energy, Inc., together with its subsidiaries, engages in the design, development, production, construction, operation, and servicing of high temperature fuel cells for clean electric power generation. The company engages in the provision of carbonate fuel cell technology; and commercialization of solid oxide electrolysis technology for distributed hydrogen. It also offers carbonate fuel...",6,[],True
