ticker,stage2_flag,weekly_close_above_30w_ma,ma_slope_positive,golden_cross,near_52w_high,breakout_volume,score_trend,score_relative_strength,score_volume_accumulation,score_volatility_contraction,score_distance_from_high,score_total,pct_below_3yr_high,pct_above_30dma,fund_revenue_growth,fund_margin_expansion,fund_profitability_path,fund_pe_compression,fund_earnings_beat,fund_total,price,mcap,adv_20d_dollar,industry,sector,business_summary,combined_score,themes,new_today
CLBK,True,True,True,True,True,True,2,2,1,0,2,7,0.12438481607143025,0.04651472574944089,0,0,0,0,0,0,19.56999969482422,2036209024.0,6224012.488775253,Banks - Regional,Financial Services,"Columbia Financial, Inc. operates as a bank holding company for Columbia Bank that provides banking and other financial services to businesses and consumers in the United States. The company offers commercial loans, including multifamily and commercial real estate, commercial business, and construction loans; residential loans, such as one-to-four family residential real estate and one-to-four...",7,[],True
CMPR,True,True,True,True,True,True,2,2,1,0,2,7,0.054596572407962195,0.11629446811500205,0,0,0,0,0,0,94.19999694824219,2282662912.0,13205532.537765503,Specialty Business Services,Industrials,"Cimpress plc provides various mass customization of printing and related products in North America, Europe, and internationally. It operates through five segments: Vista, PrintBrothers, The Print Group, National Pen, and All Other Businesses. The company offers printed and digital marketing products; canvas-print wall décor products, business signage, and other large-format printed products;...",7,[],True
GHM,True,True,True,True,True,True,2,2,1,0,2,7,0.0,0.043337929495942284,0,0,0,0,0,0,98.27999877929688,1088232832.0,16062522.068252563,Specialty Industrial Machinery,Industrials,"Graham Corporation designs and manufactures fluid, power, heat transfer, and vacuum technologies for chemical and petrochemical processing, defense, space, petroleum refining, cryogenic, and energy industries. The company offers power plant systems, such as ejectors and surface condensers; torpedo ejection, propulsion, and power systems, including turbines, alternators, regulators, pumps, and...",7,[],False
ACMR,True,True,True,True,True,True,2,1,1,0,2,6,0.0438504029062965,0.19987182548098267,0,0,0,0,0,0,63.66999816894531,4216537600.0,85370920.83215714,Semiconductor Equipment & Materials,Technology,"ACM Research, Inc., together with its subsidiaries, develops, manufactures, and sells capital equipment in Mainland China and internationally. It also develops, manufactures, and sells a range of packaging tools to wafer assembly and packaging customers. The company provides wet cleaning equipment for front end production processes; electrochemical plating, furnace, PECVD, and track platforms;...",6,"['ai-infra', 'semis']",True
AYA,True,True,True,True,True,True,2,1,1,0,2,6,0.11095699082982367,0.06989853164186728,0,0,0,0,0,0,19.229999542236328,2756615424.0,5718985.963592529,Silver,Basic Materials,"Aya Gold & Silver Inc., together with its subsidiaries, engages in the exploration, evaluation, and development of precious metals projects in Morocco. The company primarily explores for gold and silver deposits. Its flagship project holds 100% interests in the Zgounder property located east of Agadir in the Proterozoic Siroua Massif of the Anti-Atlas Range, Morocco covering an area of...",6,[],True
BKSY,True,True,True,True,True,True,2,1,1,0,2,6,0.44002887703907156,0.06964418480772432,0,0,0,0,0,0,38.75,1437974656.0,83229888.69708061,Specialty Business Services,Industrials,"BlackSky Technology Inc. operates as a space-based technology company in the United States and internationally. The company offers space-based intelligence and artificial intelligence (AI) services, mission solutions, and advanced technology programs consisting of cloud computing and hosting services, direct materials to build and test specific components, and internal labor for service solutions...",6,[],False
CMRE,True,True,True,True,True,True,2,1,1,0,2,6,0.025539202128609634,0.011971743111427874,0,0,0,0,0,0,17.170000076293945,2070509056.0,8168935.89263916,Marine Shipping,Industrials,"Costamare Inc. owns and operates containerships and dry bulk vessels worldwide. Its containerships are chartered to liner companies providing transportation of cargoes. The company also charters dry bulk vessels to various customers providing worldwide transportation for dry bulk cargoes. As of February 24, 2026, it had a fleet of fleet of 79 containerships and 38 dry bulk vessels. The company...",6,[],True
DCO,True,True,True,True,True,True,2,1,1,0,2,6,0.0,0.02096621738081776,0,0,0,0,0,0,143.75,2168549120.0,33839673.26225281,Aerospace & Defense,Industrials,"Ducommun Incorporated provides engineering and manufacturing services for products and applications used in the aerospace and defense, industrial, medical, and other industries in the United States. It operates through two segments, Electronic Systems and Structural Systems. The Electronic Systems segment provides cable assemblies and interconnect systems; printed circuit board assemblies;...",6,[],False
DGII,True,True,True,True,True,True,2,1,1,0,2,6,0.05746425736460434,0.08420040509636888,0,0,0,0,0,0,62.0,2337536512.0,18241002.726860046,Communication Equipment,Technology,"Digi International Inc. provides business and mission-critical Internet of Things (IoT) connectivity products, services, and solutions in the United States, Europe, the Middle East, Africa, and internationally. It operates through IoT Products & Services, and IoT Solutions segments. The company offers cellular routers for mission-critical wireless connectivity; cellular modules to embed cellular...",6,[],True
DGXX,True,True,True,True,True,True,2,1,1,0,2,6,0.0,0.7830679413734991,0,0,0,0,0,0,7.539999961853027,549138304.0,106283719.36074972,Utilities - Independent Power Producers,Utilities,"Digi Power X Inc., an energy infrastructure company, develops data centers to drive the expansion of energy assets in the United States. It operates through Cryptocurrency Mining, Sales of Energy and Electricity, and Colocation Services. The company is involved in power provision and space rental to customers; and sale of electricity. It serves industrial clients and energy markets. The company...",6,[],False
EVC,True,True,True,True,True,True,2,1,1,0,2,6,0.0,0.6521310928582517,0,0,0,0,0,0,7.829999923706055,720666816.0,31060991.779743433,Advertising Agencies,Communication Services,"Entravision Communications Corporation, a media and advertising technology company, owns and operates television and radio stations in the United States and internationally. It operates in two segments, Media and Advertising Technology & Services (ATS). The company offers AudioEngage, a proprietary digital audio advertising network; and Entravision+, which aggregate video inventory from...",6,[],False
FSTR,True,True,True,True,True,True,2,1,1,0,2,6,0.08297868522082544,0.1540979373815429,0,0,0,0,0,0,38.790000915527344,405692192.0,5462076.070985794,Railroads,Industrials,"L.B. Foster Company provides engineered and manufactured products and services for building and supporting infrastructure in the United States, Canada, the United Kingdom, and internationally. It operates in two segments: Rail, Technologies, and Services; and Infrastructure Solutions. The Rail, Technologies, and Services segment offers new rail to passenger and short line freight railroads,...",6,[],True
GAIN,True,True,True,True,True,True,2,0,2,0,2,6,0.024375734533352747,0.02962937911054247,0,0,0,0,0,0,16.40999984741211,653478464.0,8101397.255253792,Asset Management,Financial Services,"Gladstone Investment Corporation is business development company, specializes in lower middle market, mature stage, buyouts; refinancing existing debt; senior debt securities such as senior loans, senior term loans, lines of credit, and senior notes; senior subordinated debt securities such as senior subordinated loans and senior subordinated notes; junior subordinated debt securities such as...",6,[],True
AMN,True,True,True,True,True,True,1,1,1,0,2,5,0.7740661673308271,0.29787847836594333,0,0,0,0,0,0,28.610000610351562,1109668992.0,30237166.091604233,Medical Care Facilities,Healthcare,"AMN Healthcare Services, Inc. provides technology-enabled healthcare workforce solutions and staffing services to acute and sub-acute care hospitals, and other healthcare facilities in the United States. It operates through three segments: Nurse and Allied Solutions, Physician and Leadership Solutions, and Technology and Workforce Solutions. It offers travel nurse staffing, labor disruption...",5,[],True
CGNT,True,True,True,True,True,True,2,0,1,0,2,5,0.5297790535373165,0.010111434004090408,0,0,0,0,0,0,9.789999961853027,711497536.0,6684273.256392479,Software - Infrastructure,Technology,"Cognyte Software Ltd., a software-driven technology company, focuses on investigative analytics solutions worldwide. The company offers network intelligence analytics, threat intelligence analytics, decision intelligence analytics, and operational intelligence analytics solutions. It also offers software products, including subscription or perpetual licenses and appliances that include software...",5,[],True
CAEP,True,True,True,True,True,True,2,0,1,0,0,3,0.0,0.3884389297032083,0,0,0,0,0,0,15.0,526200000.0,5003840.675878525,Shell Companies,Financial Services,"Cantor Equity Partners III, Inc. does not have significant operations. It focuses on effecting a merger, share exchange, asset acquisition, share purchase, reorganization, or similar business combination with one or more businesses. The company was incorporated in 2020 and is based in New York, New York.",3,[],False
AMBQ,True,True,True,True,True,True,1,0,1,0,0,2,0.0,0.7787617219486584,0,0,0,0,0,0,70.56999969482422,1508486912.0,34442234.07758713,Semiconductors,Technology,"Ambiq Micro, Inc. provides ultra-low-power semiconductor solutions in the United States, Europe, Asia, and internationally. It develops sub-threshold power-optimized technology (SPOT) platform which is designed to reduce power consumption of battery- and wireline-powered devices alike. The company's flagship products include Apollo family of products which pair rich peripheral sets with host...",2,[],True
