ticker,stage2_flag,weekly_close_above_30w_ma,ma_slope_positive,golden_cross,near_52w_high,breakout_volume,score_trend,score_relative_strength,score_volume_accumulation,score_volatility_contraction,score_distance_from_high,score_total,pct_below_3yr_high,pct_above_30dma,fund_revenue_growth,fund_margin_expansion,fund_profitability_path,fund_pe_compression,fund_earnings_beat,fund_total,price,mcap,adv_20d_dollar,industry,sector,business_summary,combined_score,themes,new_today
COCO,False,True,True,True,True,False,2,2,1,0,2,7,0.013568191325826645,0.07159939901439767,2,1,2,2,1,8,82.87999725341797,4733495808.0,74481021.2286377,Beverages - Non-Alcoholic,Consumer Defensive,"The Vita Coco Company, Inc. develops, manufactures, markets, and distributes coconut water products under the Vita Coco brand name in the United States, Canada, Europe, the Middle East, Africa, and the Asia Pacific. It offers coconut water, oil, and juice products; Vita Coco Treats, a plant-based dairy alternative; Vita Coco Pressed, Vita Coco Coconut Juice, and Farmers Organic; Vita Coco Coconut...",15,[],True
DGII,False,True,True,True,True,False,2,2,1,0,2,7,0.004054427877141335,0.038131202190130296,2,1,2,2,1,8,68.77999877929688,2593157376.0,22123964.727973938,Communication Equipment,Technology,"Digi International Inc. provides business and mission-critical Internet of Things (IoT) connectivity products, services, and solutions in the United States, Europe, the Middle East, Africa, and internationally. It operates through IoT Products & Services, and IoT Solutions segments. The company offers cellular routers for mission-critical wireless connectivity; cellular modules to embed cellular...",15,[],True
ERO,False,True,True,True,False,False,2,1,1,1,2,7,0.10912813074701772,0.05340239431451708,3,0,2,2,1,8,30.450000762939453,3175264256.0,37662318.638715744,Copper,Basic Materials,"Ero Copper Corp. engages in the exploration, development, and production of mining projects in Brazil. Its flagship asset includes Caraíba operations that comprise the production and sale of copper concentrates located in Bahia State, Brazil, as well as gold and silver produced and sold as by-products. The company was incorporated in 2016 and is headquartered in Vancouver, Canada.",15,[],True
EVC,False,True,True,True,True,False,2,2,2,1,2,9,0.0,0.10518960531055531,3,1,2,0,0,6,9.869999885559082,908426752.0,21839890.855574608,Advertising Agencies,Communication Services,"Entravision Communications Corporation, a media and advertising technology company, owns and operates television and radio stations in the United States and internationally. It operates in two segments, Media and Advertising Technology & Services (ATS). The company offers AudioEngage, a proprietary digital audio advertising network; and Entravision+, which aggregate video inventory from...",15,[],True
KYIV,False,True,True,True,True,False,2,1,1,1,2,7,0.0659560130594291,0.008173767722037178,2,1,2,2,1,8,14.020000457763672,3236708096.0,7090041.701464653,Telecom Services,Communication Services,"Kyivstar Group Ltd. provides a range of mobile communication and broadband services for individual and corporate customers in Ukraine. The company offers a range of connectivity and digital services, including mobile and fixed-line voice and data, ride-hailing, e-health, and digital TV; a suite of self-service options; and enterprise solutions, such as Big Data, cloud, and cybersecurity. It also...",15,[],True
MAMA,False,True,True,True,True,False,2,2,1,0,2,7,0.0,0.22815331349841775,3,0,2,2,1,8,18.1299991607666,738011840.0,7803639.713673592,Packaged Foods,Consumer Defensive,"Mama's Creations, Inc., together with its subsidiaries, manufactures and markets fresh deli-prepared foods in the United States. The company offers chicken, beef and turkey meatballs, meat loaf, sausage-related products, and pasta and rice entrees; olives, olive mixes, and savory products; and hot bars, salad bars, prepared foods, sandwich, and cold deli and foods-to-go sections. It sells its...",15,[],True
PRLB,False,True,True,True,True,False,2,2,2,1,2,9,0.0,0.09429985686793287,0,1,2,2,1,6,81.68000030517578,1943497472.0,17209712.979240417,Metal Fabrication,Industrials,"Proto Labs, Inc., together with its subsidiaries, operates as a digital manufacturer of custom parts in the United States and Europe. It offers manufacturing services, such as molding, computer numerical control machining, 3D printing, and sheet metal to developers, engineers, and supply chain teams. The company was incorporated in 1999 and is headquartered in Maple Plain, Minnesota.",15,[],True
STNG,False,True,True,True,True,False,2,1,2,0,2,7,0.017292184476035345,0.0456349432881952,3,2,2,0,1,8,82.44999694824219,4103417088.0,54985562.54295349,Oil & Gas Midstream,Energy,"Scorpio Tankers Inc., together with its subsidiaries, engages in the seaborne transportation of crude oil and refined petroleum products worldwide. As of March 19, 2026, its fleet consisted of 90 wholly owned tankers, including 34 LR2, 42MR, and 14 Handymax. Scorpio Tankers Inc. was incorporated in 2009 and is headquartered in Monaco.",15,[],True
VCYT,False,True,True,True,True,False,2,2,1,0,2,7,0.008204408589278319,0.15807500157908683,1,2,2,2,1,8,53.189998626708984,4244170752.0,69368347.40055084,Diagnostics & Research,Healthcare,"Veracyte, Inc. operates as a diagnostics company in the United States and internationally. The company offers Afirma Genomic Sequencing Classifier for cancerous thyroid nodules; Decipher Prostate Genomic Classifiers for prostate cancer diagnosis; Decipher Bladder Genomic Classifier for bladder cancer diagnosis; Prosigna Breast Cancer Assay for breast cancer diagnosis; and Percepta Nasal Swab Test...",15,[],True
ASYS,False,True,True,True,True,False,2,1,1,0,2,6,0.0817006712452045,0.03496879107257257,2,2,2,2,0,8,22.030000686645508,385174720.0,10366121.950244904,Semiconductor Equipment & Materials,Technology,"Amtech Systems, Inc., together with its subsidiaries, manufactures and sells capital equipment and related consumables for use in fabricating and packaging semiconductor devices in the United States, Canada, Mexico, China, Malaysia, Taiwan, Singapore, the Czech Republic, Austria, Hungary, the United Kingdom, Germany, and internationally. It operates through Thermal Processing Solutions and...",14,['semis'],True
BELFB,False,True,True,True,True,False,2,2,2,1,2,9,0.0,0.09091229715998445,1,0,2,2,0,5,304.3299865722656,4328396288.0,75008555.80596924,Electronic Components,Technology,"Bel Fuse Inc. designs, manufactures, markets, and sells products that power, protect, and connect electronic circuits. It operates in three product groups: Power Solutions and Protection, Connectivity Solutions, and Magnetic Solutions. The company's products are used in the networking, telecommunications, computing, general industrial, high-speed data transmission, defence, commercial aerospace,...",14,[],True
CCNE,False,True,True,True,True,False,2,1,1,1,2,7,0.014634132725648943,0.04290189603966179,3,0,2,1,1,7,32.31999969482422,957609664.0,5560341.55122757,Banks - Regional,Financial Services,"CNB Financial Corporation operates as the bank holding company for CNB Bank that provides various banking products and services for individual, business, governmental, and institutional customers. The company accepts checking, savings, and time deposit accounts; and offers real estate, commercial, industrial, residential, and consumer loans, as well as other specialized financial services. It...",14,[],True
CHEF,False,True,True,True,True,False,2,2,2,0,2,8,0.016876316400422926,0.1391359700754441,0,2,2,1,1,6,93.79000091552734,3824533760.0,44265831.48143768,Food Distribution,Consumer Defensive,"The Chefs' Warehouse, Inc., together with its subsidiaries, distributes specialty food and center-of-the-plate products in the United States, the Middle East, and Canada. It offers specialty food products, such as artisan charcuterie, specialty cheeses, unique oils and vinegars, truffles, caviar, chocolate, and pastry products and center-of-the-plate products that includes custom cut beef,...",14,[],False
CSTM,False,True,True,True,True,False,2,2,1,1,2,8,0.02808988884443171,0.018515748803788794,1,2,2,0,1,6,34.599998474121094,4710805504.0,75628164.49037552,Aluminum,Basic Materials,"Constellium SE, together with its subsidiaries, engages in the design, manufacture, and sale of rolled and extruded aluminum products for the aerospace, packaging, automotive, commercial transportation, general industrial, and defense end-markets. It operates through three segments: Packaging & Automotive Rolled Products, Aerospace & Transportation, and Automotive Structures & Industry. The...",14,[],True
CTRN,False,True,True,True,True,False,2,2,1,0,2,7,0.32886543374577426,0.371715786373167,0,2,2,2,1,7,63.59000015258789,529695040.0,8542166.544628143,Apparel Retail,Consumer Cyclical,"Citi Trends, Inc. operates as a value retailer of apparel, accessories, and home trends. The company offers apparel for juniors, missy, and plus size, including trend right sportswear, outerwear, sleepwear, lingerie, and scrubs for women; basics, fashion, and trends for boys up to size 20 and girls up to size 16, as well as sizes for newborns, infants, and toddlers; children's uniforms,...",14,[],False
CUBI,False,True,True,True,True,False,2,1,1,1,2,7,0.03581364618937216,0.016069898038894807,3,0,2,1,1,7,76.19000244140625,2577133568.0,23841744.914283752,Banks - Regional,Financial Services,"Customers Bancorp, Inc. operates as the bank holding company for Customers Bank that provides banking products and services. It provides deposit banking products, which includes commercial and consumer checking, non-interest-bearing and interest-bearing demand, MMDA, savings, and time deposit accounts, as well as individual retirement accounts and non-retail time deposits consisting of jumbo...",14,[],True
DAVE,False,True,True,True,True,False,1,1,2,1,2,7,0.15024146212418513,0.17078555941565737,3,0,2,1,1,7,309.7200012207031,3937856512.0,203232161.00090027,Software - Application,Technology,"Dave Inc. provides various financial products and services through its financial services platform in the United States. It offers Budget, personal financial management tool that helps members anticipate upcoming transactions and receive notifications by utilizing historical bank account data to identify recurring charges; ExtraCash, a form of a discretionary overdraft to bridge liquidity gaps...",14,[],True
DCOM,False,True,True,True,True,False,2,2,1,1,2,8,0.022954140259787724,0.04083422347217218,1,0,2,2,1,6,39.15999984741211,1727484288.0,10393023.207950592,Banks - Regional,Financial Services,"Dime Commercial Bancshares, Inc. operates as the holding company for Dime Community Bank that engages in the provision of various commercial banking and financial services. It accepts time, savings, and demand deposits from the businesses, consumers, and local municipalities. The company offers commercial real estate loans; multi-family mortgage loans; residential mortgage loans; letters of...",14,[],True
DHT,False,True,True,True,True,False,2,2,2,0,2,8,0.0,0.14054315945882445,3,2,0,0,1,6,19.770000457763672,3183793152.0,52311732.23630905,Oil & Gas Midstream,Energy,"DHT Holdings, Inc., through its subsidiaries, owns and operates crude oil tankers primarily in Monaco, Singapore, Norway, and India. The company also offers technical management services. As of December 15, 2025, it had a fleet of 22 very large crude carriers. The company was incorporated in 2005 and is headquartered in Hamilton, Bermuda.",14,[],True
FSBC,False,True,True,True,True,False,2,2,2,0,2,8,0.0,0.07578697744676022,2,0,2,1,1,6,45.84000015258789,979882816.0,5710977.816047668,Banks - Regional,Financial Services,"Five Star Bancorp operates as the bank holding company for Five Star Bank that provides banking products and services to small and medium-sized businesses, professionals, and individuals primarily in Northern California. The company offers deposit products, including checking, savings, money market, and term certificate accounts, as well as time deposits. It also provides debit cards, remote...",14,[],False
GRC,False,True,True,True,True,False,2,2,1,1,2,8,0.0,0.12950180052322308,0,2,2,1,1,6,87.93000030517578,2322252800.0,11518964.39376831,Specialty Industrial Machinery,Industrials,"The Gorman-Rupp Company designs, manufactures, and sells pumps and pump systems in the United States and internationally. The company offers self-priming centrifugal, standard centrifugal, magnetic drive centrifugal, axial and mixed flow, vertical turbine line shaft, submersible, high-pressure booster, rotary gear, rotary vein, diaphragm, bellows, and oscillating pumps. Its products are used in...",14,[],True
HLIT,False,True,True,True,True,False,2,1,1,0,2,6,0.16842689113513326,0.048451151017569104,3,0,2,2,1,8,14.960000038146973,1623106688.0,80968725.18991947,Communication Equipment,Technology,"Harmonic Inc., together with its subsidiaries, provides broadband access solutions worldwide. The company provides software-based broadband access solution, including cOS software-based broadband access solutions to broadband operators, an end-to-end solution consisting of virtualized cloud-native software; hardware products include Oyster, Ripple and SeaStar DAA nodes; Reef and Wave PHY shelf...",14,[],True
INDB,False,True,True,True,True,False,2,1,0,1,2,6,0.04531138918603803,0.027950850101975476,3,0,2,2,1,8,81.4000015258789,3927534080.0,28096464.56008911,Banks - Regional,Financial Services,"Independent Bank Corp. operates as the bank holding company for Rockland Trust Company that provides commercial banking products and services to individuals and small-to-medium sized businesses in the United States. It provides interest checking, money market, and savings accounts, as well as demand deposits and time certificates of deposit. The company also offers commercial real estate and...",14,[],True
ISTR,False,True,True,True,True,False,2,1,1,0,2,6,0.01956882786244796,0.03136665382515822,3,0,2,2,1,8,29.559999465942383,407738368.0,5116058.827543259,Banks - Regional,Financial Services,"Investar Holding Corporation operates as the bank holding company for Investar Bank that provides a range of commercial banking products to individuals, professionals, and small to medium-sized businesses in south Louisiana, southeast Texas, and Alabama in the United States. The company offers various deposit products and services, such as savings, checking, money market, and individual...",14,[],True
LOB,False,True,True,True,True,False,2,1,1,2,2,8,0.5649619996270662,0.030270819319275746,1,0,2,2,1,6,38.59000015258789,1785265664.0,9700118.725471497,Banks - Regional,Financial Services,"Live Oak Bancshares, Inc. operates as the bank holding company for Live Oak Banking Company that provides various banking products and services in the United States. The company accepts various deposit products, including noninterest-bearing demand, as well as interest-bearing checking, money market, savings, and time deposits. It also provides commercial and industrial loans; construction and...",14,[],True
LQDT,False,True,True,True,True,False,2,2,2,1,2,9,0.01107006283995072,0.04427209766757468,0,0,2,2,1,5,37.52000045776367,1169919872.0,6100407.520484924,Internet Retail,Consumer Cyclical,"Liquidity Services, Inc. engages in the provision of e-commerce marketplaces, self-directed auction listing tools, and value-added services in the United States and internationally. The company operates through four segments: GovDeals, Retail Supply Chain Group (RSCG), Capital Assets Group (CAG), and Machinio. Its solutions enable government entities and commercial businesses to sell surplus...",14,[],True
MOV,False,True,True,True,True,False,2,2,2,1,2,9,0.0,0.18554561825306012,0,1,2,1,1,5,39.25,872418880.0,12815358.938598633,Luxury Goods,Consumer Cyclical,"Movado Group, Inc. designs, sources, markets, and distributes watches worldwide. It operates in two segments, Watch and Accessory Brands, and Company Stores. The company offers its watches under the Movado, Concord, Ebel, Olivia Burton, and MVMT brands, as well as licensed brands comprising Coach, Tommy Hilfiger, HUGO BOSS, Lacoste, Calvin Klein, and KATE SPADE NEW YORK. It also designs, sources,...",14,[],True
PGC,False,True,True,True,True,False,2,2,1,0,2,7,0.03394593934755068,0.025821567440498138,2,0,2,2,1,7,44.68000030517578,791657152.0,5688132.935352325,Banks - Regional,Financial Services,"Peapack-Gladstone Financial Corporation operates as the bank holding company for Peapack Private Bank & Trust that provides private banking and wealth management services in the United States. The company operates in two segments, Banking and Wealth Management. It offers checking and savings accounts, money market and interest-bearing checking accounts, certificates of deposit, and individual...",14,[],True
PSTL,False,True,True,True,True,False,2,2,2,0,2,8,0.03683546183546184,-0.005649031890081735,1,1,2,1,1,6,23.010000228881836,807845888.0,7754593.507242203,REIT - Office,Real Estate,"Postal Realty Trust, Inc. is a proven leader in acquiring and managing US Postal Service properties as the largest owner of USPS facilities nationally. We believe our assets, which consist of mission-critical logistics infrastructure that supports e-commerce and last mile delivery, provide both stable and growing cash flows, underpinned by a U.S. federal government-supported tenant, a high lease...",14,[],True
RNST,False,True,True,True,True,False,2,0,1,1,2,6,0.010715730806818686,0.0377869640610476,3,0,2,2,1,8,42.11000061035156,3885579008.0,29379526.35585785,Banks - Regional,Financial Services,"Renasant Corporation operates as a bank holding company for Renasant Bank that provides a range of financial, wealth management, and fiduciary services to retail and commercial customers. The company operates in two segments, Community Banks and Wealth Management. The Community Banks segment offers checking and savings accounts, business and personal loans, asset-based lending, and factoring...",14,[],True
SFST,False,True,True,True,True,False,2,1,1,1,2,7,0.09643182046726582,0.017492205994524352,2,0,2,2,1,7,58.75,555490944.0,8745601.747436523,Banks - Regional,Financial Services,"Southern First Bancshares, Inc. operates as the bank holding company for Southern First Bank that provides commercial, consumer, and mortgage loans to the general public in South Carolina, North Carolina, and Georgia. The company accepts various deposit products that include checking accounts, commercial checking accounts, and savings accounts, as well as other time deposits, including daily...",14,[],True
SHO,False,True,True,True,True,False,2,2,1,0,2,7,0.004198168881230312,0.074534890364693,0,2,2,2,1,7,11.859999656677246,2209414400.0,26578929.295396805,REIT - Hotel & Motel,Real Estate,"Sunstone Hotel Investors, Inc. is a lodging real estate investment trust that, as of date of this release, owns 14 hotels comprised of 7,000 rooms. The majority of which are operated under nationally recognized brands. Sunstone's strategy is to create long-term stakeholder value through the acquisition, active ownership, and disposition of well-located hotel and resort real estate. Sunstone Hotel...",14,[],True
SWBI,False,True,True,True,True,False,2,2,1,0,2,7,0.0,0.09901127267505953,2,2,2,0,1,7,16.450000762939453,735760320.0,13307686.181735992,Aerospace & Defense,Industrials,"Smith & Wesson Brands, Inc. designs, manufactures, and sells firearms worldwide. The company offers handguns, including revolvers and pistols; long guns, such as modern sporting rifles, pistol caliber carbines, and lever-action rifles; handcuffs; suppressors; and other firearm-related products. It also provides manufacturing services comprising forging, heat treating, rapid prototyping, tooling,...",14,[],True
ALNT,False,True,True,True,True,False,2,2,1,0,2,7,0.0,0.263315914921695,0,1,2,2,1,6,98.77999877929688,1678915456.0,23770861.809482574,Electronic Components,Technology,"Allient Inc., together with its subsidiaries, designs, manufactures, and sells precision and specialty-controlled motion components and systems for various industries in the United States, Canada, South America, Europe, and the Asia-Pacific. The company offers various products and solutions, including nano precision positioning systems; servo control systems; motion controllers; digital servo...",13,[],False
CLOV,False,True,True,True,True,False,1,2,1,0,2,6,0.0,0.28886657032714685,3,2,2,0,0,7,5.139999866485596,2707157248.0,40693326.902621984,Healthcare Plans,Healthcare,"Clover Health Investments, Corp. provides medicare advantage plans in the United States. The company offers preferred provider organization and health maintenance organization plans to medicare-eligible individuals. It also operates Clover Assistant, a software platform for physicians to detect, identify, and manage chronic diseases. The company was founded in 2014 and is based in Wilmington,...",13,[],True
COHU,False,True,True,True,True,False,2,2,1,1,2,8,0.0,0.2989155546524206,2,1,2,0,0,5,70.06999969482422,3305576704.0,95901974.64336395,Semiconductor Equipment & Materials,Technology,"Cohu, Inc., through its subsidiaries, provides semiconductor test equipment and services in the United States, Taiwan, China, Malaysia, the Philippines, Singapore, and internationally. It supplies test and inspection metrology automation systems, micro-electromechanical system test modules, test contactors, thermal subsystems, and data analytics software for semiconductor manufacturers and test...",13,[],True
CTS,False,True,True,True,True,False,2,2,1,0,2,7,0.0,0.07600217368544,0,2,2,1,1,6,68.30999755859375,1953181568.0,20768634.579868317,Electronic Components,Technology,"CTS Corporation designs, manufactures, and sells sensors, connectivity components, and actuators in North America, Europe, and Asia. The company offers controls, pedals, sensors, switches, transducers, and piezo sensing products; EMI/RFI filters, capacitors, resistors, RF filters, and frequency control products; and piezo microactuators and rotary actuators. It serves transportation, industrial,...",13,[],False
CXW,False,True,True,True,True,False,2,2,1,0,2,7,0.0,0.27640338311776574,2,1,0,2,1,6,29.649999618530273,2932043008.0,31604245.811691284,Security & Protection Services,Industrials,"CoreCivic, Inc. owns and operates partnership correctional, detention, and residential reentry facilities in the United States. It operates through three segments: CoreCivic Safety, CoreCivic Community, and CoreCivic Properties. The company provides a range of solutions to government partners that serve the public good through corrections and detention management, a network of residential reentry...",13,[],False
ECO,False,True,True,True,True,False,2,2,1,0,2,7,0.0,0.07320587325088314,3,2,0,0,1,6,54.9900016784668,2147065728.0,22047207.649478912,Marine Shipping,Industrials,"Okeanis Eco Tankers Corp., a shipping company, owns and operates tanker vessels worldwide. It operates a fleet of 16 tanker vessels comprising eight modern Suezmax tankers and eight modern VLCC tankers focusing on the transportation of crude oil. The company was incorporated in 2018 and is based in Neo Faliro, Greece.",13,[],True
EFXT,False,True,True,True,True,False,2,1,1,0,2,6,0.07253232474971194,-0.0012728368717436005,0,2,2,2,1,7,25.81999969482422,3151768576.0,13235171.011419296,Oil & Gas Equipment & Services,Energy,"Enerflex Ltd. offers modular natural gas, power technology, and treated water solutions in North America, Latin America, and the Eastern Hemisphere. The company's portfolio includes compression, processing, cryogenic, treated water solutions, and energy infrastructure portfolio includes energy infrastructure solutions under contract for natural gas processing, compression, and treated water...",13,[],True
EXTR,False,True,True,True,True,False,1,2,1,0,2,6,0.013015186561390323,0.16432097686891967,0,2,2,2,1,7,31.850000381469727,4165282048.0,62905612.12473869,Communication Equipment,Technology,"Extreme Networks, Inc., together with its subsidiaries, develops, markets, and sells network infrastructure equipment and related software in the Americas, Europe, the Middle East, Africa, and the Asia-Pacific. The company offers ExtremeCloud IQ, an ML/AI powered, wired and wireless cloud network management solution that offers advanced visibility and control over users, devices, and...",13,[],True
FBNC,False,True,True,True,True,False,2,1,1,1,2,7,0.018751235152771082,0.02585444473044899,1,0,2,2,1,6,60.79999923706055,2515624960.0,13670036.211643219,Banks - Regional,Financial Services,"First Bancorp operates as the bank holding company for First Bank that provides banking products and services for individuals and businesses. The company accepts deposit products, such as checking, savings, and money market accounts; and time deposits, including certificate of deposits and individual retirement accounts. It also offers commercial business loans, commercial and residential real...",13,[],False
FFBC,False,True,True,True,True,False,2,2,1,0,2,7,0.01114547094446592,0.04183968998694961,2,0,2,1,1,6,31.940000534057617,3351444224.0,28108496.45792961,Banks - Regional,Financial Services,"First Financial Bancorp. operates as the bank holding company for First Financial Bank that provides commercial banking and banking-related services to individuals and businesses in Ohio, Indiana, Kentucky, and Illinois. The company offers checking and savings accounts; and accepts various deposit products, such as interest-bearing and non-interest-bearing accounts, time deposits, and cash...",13,[],True
HLIO,False,True,True,True,True,False,2,2,1,0,2,7,0.09291486851480207,0.13637485773380867,1,0,2,2,1,6,92.41000366210938,3053814016.0,30744867.042236328,Specialty Industrial Machinery,Industrials,"Helios Technologies, Inc., together with its subsidiaries, provides engineered motion control and electronic controls technology solutions in the Americas, Europe, the Middle East, Africa, and the Asia Pacific. It operates through two segments; Hydraulics and Electronics. The Hydraulics segment designs and manufactures hydraulic motion control and fluid conveyance technology products, including...",13,[],True
HOPE,False,True,True,True,True,False,2,2,1,0,2,7,0.06293598811054195,0.035971222911894966,1,0,2,2,1,6,12.960000038146973,1656791936.0,11351696.237854958,Banks - Regional,Financial Services,"Hope Bancorp, Inc. operates as the bank holding company for Bank of Hope that provides retail and commercial banking services for businesses and individuals in the United States. It accepts personal and business checking, money market, savings, time deposit, and individual retirement accounts. The company offers loans comprising commercial and industrial loans to businesses for various purposes,...",13,[],False
LPG,False,True,True,True,False,False,2,1,1,0,2,6,0.1176708333855867,-0.047522955909725974,3,1,2,0,1,7,39.9900016784668,1710879488.0,31734513.68244171,Oil & Gas Midstream,Energy,"Dorian LPG Ltd., together with its subsidiaries, engages in the transportation of liquefied petroleum gas through its LPG tankers worldwide. It owns and operates twenty-eight very large gas carriers. Dorian LPG Ltd. was incorporated in 2013 and is headquartered in Stamford, Connecticut.",13,[],True
MPTI,False,True,True,True,True,False,2,2,2,0,2,8,0.031944037180628874,0.09198227865653263,1,0,2,1,1,5,95.45999908447266,412524960.0,10460486.550598145,Electronic Components,Technology,"M-tron Industries, Inc. designs, manufactures, and markets frequency and spectrum control products to control the frequency and timing of signals in electronic circuits in the United States and internationally. The company provides radio frequency, microwave, and millimeter wave filters; cavity, crystal, ceramic, lumped element, and switched filters; high performance and high frequency...",13,[],True
MRX,False,True,True,True,True,False,2,2,2,0,2,8,0.0,0.14293228402883054,3,0,0,1,1,5,65.30000305175781,4697085952.0,49305929.6468544,Capital Markets,Financial Services,"Marex Group plc, a financial services platform company, provides liquidity, market access, and infrastructure services to clients in the commodity and financial markets in the United Kingdom, the United States, and internationally. It operates through Clearing, Agency and Execution, Market Making, and Hedging and Investment Solutions segments. The company offers execution and clearing services in...",13,[],True
MYE,False,True,True,True,True,False,2,2,2,0,2,8,0.0,0.17080190233930287,0,1,2,2,0,5,27.969999313354492,1050478208.0,8070054.4771671295,Packaging & Containers,Consumer Cyclical,"Myers Industries, Inc. engages in distribution of tire service supplies in Ohio. The company operates through two segments, The Material Handling and Distribution. The Material Handling segment designs, manufactures, and markets plastic, metal and rubber products, including plastic reusable containers, pallets, small parts bins, bulk shipping containers, OEM parts, storage and organization,...",13,[],True
