ticker,stage2_flag,weekly_close_above_30w_ma,ma_slope_positive,golden_cross,near_52w_high,breakout_volume,score_trend,score_relative_strength,score_volume_accumulation,score_volatility_contraction,score_distance_from_high,score_total,pct_below_3yr_high,pct_above_30dma,fund_revenue_growth,fund_margin_expansion,fund_profitability_path,fund_pe_compression,fund_earnings_beat,fund_total,price,mcap,adv_20d_dollar,industry,sector,business_summary,combined_score,themes,new_today
AMBP,False,True,True,True,True,False,2,2,1,0,2,7,0.07090118391958594,0.07605180995161333,1,2,2,2,1,8,5.320000171661377,3179797760.0,14382529.178416729,Packaging & Containers,Consumer Cyclical,"Ardagh Metal Packaging S.A., together with its subsidiaries, operates as a metal beverage can company in Europe, North America, and Brazil. It offers a range of beverage cans for use in sparkling water, soft drinks, beer, wine, flavored malt beverages, energy drinks, and teas, as well as flavored alcoholic beverages to beverage producers. The company was founded in 1932 and is based in...",15,[],True
BFC,False,True,True,True,True,False,2,1,2,0,2,7,0.024810114993324764,0.011975405131673337,3,0,2,2,1,8,154.0800018310547,1708070400.0,11359242.610702515,Banks - Regional,Financial Services,"Bank First Corporation operates as a holding company for Bank First, N.A. that provides consumer and commercial financial services to businesses, professionals, and consumers, in Wisconsin. It offers checking, savings, money market, cash management, retirement, and health savings accounts; other time deposits; certificates of deposit; and residential mortgage products. The company also provides...",15,[],True
DCOM,False,True,True,True,True,False,2,2,1,2,2,9,0.01342771604868135,-0.002108956937814042,1,0,2,2,1,6,40.40999984741211,1784368000.0,13564798.665828705,Banks - Regional,Financial Services,"Dime Commercial Bancshares, Inc. operates as the holding company for Dime Community Bank that engages in the provision of various commercial banking and financial services in the United Stated. The company accepts time, savings, and demand deposits from the businesses, consumers, and local municipalities. It also provides commercial real estate loans; multi-family mortgage loans; residential...",15,[],True
DGII,False,True,True,True,True,False,2,1,1,0,2,6,0.13157899690136526,0.011600357015447269,2,2,2,2,1,9,73.91999816894531,2805125376.0,29045332.794952393,Communication Equipment,Technology,"Digi International Inc. provides business and mission-critical Internet of Things (IoT) connectivity products, services, and solutions in the United States, Europe, the Middle East, Africa, and internationally. It operates through IoT Products & Services, and IoT Solutions segments. The company offers cellular routers for mission-critical wireless connectivity; cellular modules to embed cellular...",15,[],True
ECO,False,True,True,True,True,False,2,2,1,0,2,7,0.0,0.1550895352913089,3,2,2,0,1,8,65.13999938964844,2543368960.0,32874837.35895157,Marine Shipping,Industrials,"Okeanis Eco Tankers Corp., a shipping company, owns and operates tanker vessels worldwide. It operates a fleet of 16 tanker vessels comprising eight modern Suezmax tankers and eight modern VLCC tankers focusing on the transportation of crude oil. The company was incorporated in 2018 and is based in Neo Faliro, Greece.",15,[],True
ERO,False,True,True,True,True,False,1,1,2,0,2,6,0.022069989150079218,0.2742958844939297,3,1,2,2,1,9,38.54999923706055,4020866304.0,49425024.12466049,Copper,Basic Materials,"Ero Copper Corp. engages in the exploration, development, and production of mining projects in Brazil. Its flagship asset includes Caraíba operations that comprise the production and sale of copper concentrates located in Bahia State, Brazil, as well as gold and silver produced and sold as by-products. The company was incorporated in 2016 and is headquartered in Vancouver, Canada.",15,[],False
GNK,False,True,True,True,True,False,2,2,1,0,2,7,0.0,0.07636548968823015,3,1,2,2,0,8,26.940000534057617,1174223104.0,11395490.531644821,Marine Shipping,Industrials,"Genco Shipping & Trading Limited, together with its subsidiaries, engages in the ocean transportation of drybulk cargoes worldwide. It operates through two segments: major bulk and minor bulk fleet. The company owns and operates dry bulk vessels to transports iron ore, grains, coal, steel products, and other drybulk cargoes. It charters its vessels primarily to trading houses, including...",15,[],False
HOPE,False,True,True,True,True,False,2,2,1,1,2,8,0.034602076581302585,0.003739067067680396,3,0,2,2,0,7,13.949999809265137,1781998592.0,14956161.667943,Banks - Regional,Financial Services,"Hope Bancorp, Inc. operates as the bank holding company for Bank of Hope that provides retail and commercial banking services for businesses and individuals in the United States. It accepts personal and business checking, money market, savings, time deposit, and individual retirement accounts. The company offers loans comprising commercial and industrial loans to businesses for various purposes,...",15,[],True
INSW,False,True,True,True,True,False,2,2,1,0,2,7,0.0,0.0719494553132896,3,2,2,0,1,8,99.94999694824219,4950654464.0,48163116.937828064,Oil & Gas Midstream,Energy,"International Seaways, Inc. owns and operates a fleet of oceangoing vessels for the transportation of crude oil and petroleum products in the international flag trade. The company operates in two segments: Crude Tankers and Product Carriers. It operates fleet of 70 vessels of VLCCs, Suezmaxes, and Aframaxes, as well as MRs, LR1, and LR2 product carrier. The company provides ship-to-ship (STS)...",15,[],True
LFST,False,True,True,True,True,False,2,2,1,0,2,7,0.024859696309418134,0.06573180616948053,2,2,2,2,0,8,12.15999984741211,4645796352.0,48208833.07247162,Medical Care Facilities,Healthcare,"LifeStance Health Group, Inc., through its subsidiaries, provides outpatient mental health services to children, adolescents, adults, and geriatrics in the United States. The company offers patients a multidisciplinary suite of mental health services, psychiatric evaluations and treatment, psychological, and neuropsychological testing, as well as individual, family, and group therapy. It also...",15,[],True
MTA,False,True,True,True,True,False,2,2,2,0,2,8,0.0,0.32743364517265955,3,2,2,0,0,7,11.300000190734863,1056503360.0,5172508.518843651,Other Precious Metals & Mining,Basic Materials,"Metalla Royalty & Streaming Ltd., a precious metals royalty and streaming company, engages in the acquisition and management of gold, silver, copper royalties, streams, and related production-based interests in Canada. The company operates in Australia, Brazil, Mexico, and the United States. The company was formerly known as Excalibur Resources Ltd. and changed its name to Metalla Royalty &...",15,[],True
PNTG,False,True,True,True,True,False,2,1,1,0,2,6,0.07294401233943149,-0.02589923098172674,2,2,2,2,1,9,38.88999938964844,1358391552.0,10747042.787036896,Medical Care Facilities,Healthcare,"The Pennant Group, Inc. provides healthcare services in the United States. It operates in two segments, Home Health and Hospice Services, and Senior Living Services. The company offers home health services, including clinical services, such as nursing, speech, occupational and physical therapy, medical social work, and home health aide services; and hospice services comprising clinical care,...",15,[],True
RDVT,False,True,True,True,True,False,1,2,2,1,2,8,0.014050864489643126,0.039945826263568726,1,1,2,2,1,7,70.16999816894531,1126016256.0,20592342.13705063,Software - Application,Technology,"Red Violet, Inc., an analytics and information solutions company, specializes in proprietary technologies and applying analytical capabilities to deliver identity intelligence in the United States. It offers idiCORE, an investigative solution used to address various organizational challenges, which include due diligence, risk mitigation, identity authentication, fraud detection and prevention,...",15,[],True
TNK,False,True,True,True,True,False,2,2,1,0,2,7,0.0,0.16167494265523533,3,2,2,0,1,8,92.01000213623047,3190917120.0,31247893.15181732,Oil & Gas Midstream,Energy,"Teekay Tankers Ltd., together with its subsidiaries, provides marine transportation services to oil industries in Bermuda and internationally. The company operates in two segments: Tankers and Marine Servies. It offers voyage and time charter services; offshore ship-to-ship transfer of commodities primarily crude oil and refined oil products; and tanker commercial and technical management...",15,[],True
ASC,False,True,True,True,True,False,2,1,1,0,2,6,0.1231219980699669,0.0800946960782836,3,2,2,0,1,8,18.25,745546688.0,10045216.952486038,Marine Shipping,Industrials,"Ardmore Shipping Corporation engages in the seaborne transportation of petroleum products and chemicals worldwide. The company's fleet consists of 26 vessels, including 25 owned Eco-design vessels and one chartered-in vessels. It serves oil majors, national oil companies, oil and chemical traders, chemical companies, and pooling service providers. The company was founded in 2010 and is...",14,[],True
AVNT,False,True,True,True,True,False,2,1,1,1,2,7,0.10526022590334483,0.10089465424475913,0,2,2,2,1,7,44.41999816894531,4074182400.0,38621392.089214325,Specialty Chemicals,Basic Materials,"Avient Corporation operates as a formulator of material solutions in the United States, Canada, Mexico, Europe, South America, and Asia. The company operates in two segments, Color, Additives and Inks; and Specialty Engineered Materials. The Color, Additives and Inks segment offers custom color and additive concentrates in solid and liquid form for thermoplastics, dispersions for thermosets, and...",14,[],True
CTRN,False,True,True,True,True,False,2,2,1,0,2,7,0.0,0.075224733930268,0,2,2,2,1,7,74.3499984741211,619324160.0,9088127.671546936,Apparel Retail,Consumer Cyclical,"Citi Trends, Inc. operates as a value retailer of apparel, accessories, and home trends. The company offers apparel for juniors, missy, and plus size, including trend right sportswear, outerwear, sleepwear, lingerie, and scrubs for women; basics, fashion, and trends for boys up to size 20 and girls up to size 16, as well as sizes for newborns, infants, and toddlers; children's uniforms,...",14,[],True
CVI,False,True,True,True,True,False,1,1,2,0,2,6,0.03745886117716484,0.10064346187413716,3,1,2,2,0,8,38.029998779296875,3823178496.0,35835454.430179596,Oil & Gas Refining & Marketing,Energy,"CVR Energy, Inc., together with its subsidiaries, engages in renewable fuels and petroleum refining and marketing, and nitrogen fertilizer manufacturing activities in the United States. It operates through three segments: Petroleum, Renewables, and Nitrogen Fertilizer. The Petroleum segment refines and markets transportation fuels, such as gasoline, diesel, jet fuel, and distillates; and includes...",14,[],True
CXW,False,True,True,True,True,False,2,2,1,1,2,8,0.00499847625213434,0.06347095461535629,2,0,2,2,0,6,33.84000015258789,3346555648.0,49152131.97206497,Security & Protection Services,Industrials,"CoreCivic, Inc. owns and operates partnership correctional, detention, and residential reentry facilities in the United States. It operates through three segments: CoreCivic Safety, CoreCivic Community, and CoreCivic Properties. The company provides a range of solutions to government partners that serve the public good through corrections and detention management, a network of residential reentry...",14,[],True
DK,False,True,True,True,True,False,2,2,2,0,2,8,0.047432479806176875,0.054984962674336973,3,1,2,0,0,6,68.08000183105469,4168686592.0,94486206.00309372,Oil & Gas Refining & Marketing,Energy,"Delek US Holdings, Inc. engages in the integrated downstream energy business in the United States. The company operates in two segments Refining and Logistics. The Refining segment processes crude oil and other feedstock for the manufacture of various grades of gasoline, diesel fuel, aviation fuel, asphalt, and other petroleum-based products that are distributed through owned and third-party...",14,[],True
FBNC,False,True,True,True,True,False,2,2,2,1,2,9,0.015827486890643193,0.012645809014943929,0,0,2,2,1,5,65.29000091552734,2701322752.0,12422355.154075623,Banks - Regional,Financial Services,"First Bancorp operates as the bank holding company for First Bank that provides banking products and services for individuals and businesses. The company accepts deposit products, such as checking, savings, and money market accounts; and time deposits, including certificate of deposits and individual retirement accounts. It also offers commercial business loans, commercial and residential real...",14,[],True
FLYW,False,True,True,True,True,False,2,2,1,1,2,8,0.43381922716455995,0.09975366775315979,2,0,2,2,0,6,19.420000076293945,2362786304.0,37434559.24744606,Software - Infrastructure,Technology,"Flywire Corporation, together with its subsidiaries, operates as a payment enablement and software company in the United States, Europe, the Middle East, and Africa and the Asia Pacific. The company provides a payment platform that integrates into existing apps and workflows and have access to solutions, such as tailored invoicing, settlement and reconciliation tools, single sign-on and checkout,...",14,[],True
GEF,False,True,True,True,True,False,2,1,1,1,2,7,0.03033381181945315,0.027687009484785394,0,2,2,2,1,7,85.98999786376953,4888373248.0,25442638.208847046,Packaging & Containers,Consumer Cyclical,"Greif, Inc., together with its subsidiaries, produces and sells industrial packaging products and services worldwide. It operates in four segments: Customized Polymer Solutions; Durable Metal Solutions; Sustainable Fiber Solutions; and Integrated Solutions. The Customized Polymer Solutions segment produces and sells polymer-based packaging products, such as plastic drums, rigid intermediate bulk...",14,[],True
GEF-B,False,True,True,True,True,False,2,2,1,0,2,7,0.022974042462376637,0.041140719099618764,0,2,2,2,1,7,108.87000274658203,4126039296.0,8972460.5128479,Packaging & Containers,Consumer Cyclical,"Greif, Inc., together with its subsidiaries, produces and sells industrial packaging products and services worldwide. It operates in four segments: Customized Polymer Solutions; Durable Metal Solutions; Sustainable Fiber Solutions; and Integrated Solutions. The Customized Polymer Solutions segment produces and sells polymer-based packaging products, such as plastic drums, rigid intermediate bulk...",14,[],True
HBT,False,True,True,True,True,False,2,1,1,1,2,7,0.03388003140791465,0.02864540909577965,2,0,2,2,1,7,35.93000030517578,1306616448.0,5261895.267772675,Banks - Regional,Financial Services,"HBT Financial, Inc. operates as the bank holding company for Heartland Bank and Trust Company that provides financial products and services to consumers, businesses, and municipal entities in Illinois and Eastern Iowa. The company offers deposit account services, such as noninterest-bearing demand deposits, interest-bearing transaction accounts, money market accounts, savings accounts,...",14,[],True
HSHP,False,True,True,True,True,False,2,2,1,1,2,8,0.0030138177577260267,0.07270933965272262,3,0,2,0,1,6,16.540000915527344,779778368.0,5138506.977386475,Marine Shipping,Industrials,"Himalaya Shipping Ltd. provides dry bulk shipping services worldwide. The company serves major commodity trading, commodity and energy transition, and multi-modal transport companies. As of December 31, 2024, it owned and operated through a fleet of 12 Newcastlemax dry bulk vessels, each with capacity in the range of 210,000 dead weight tons. Himalaya Shipping Ltd. was incorporated in 2021 and is...",14,[],True
KRNY,False,True,True,True,True,False,2,2,1,1,2,8,0.04189633701078821,0.03354205624343039,1,0,2,2,1,6,9.819999694824219,617989440.0,6195736.973099709,Banks - Regional,Financial Services,"Kearny Financial Corp. operates as the holding company for Kearny Bank that provides banking products and services in the United States. The company offers deposit products, including interest-bearing and non-interest-bearing checking accounts, money market deposit accounts, savings accounts, individual retirement account, and certificates of deposit. It also provides loans, such as multifamily...",14,[],True
MLAB,False,True,True,True,True,False,2,2,1,1,2,8,0.5238480245278504,0.18831943702854745,0,2,2,2,0,6,124.31999969482422,695678464.0,17237860.954856873,Scientific & Technical Instruments,Technology,"Mesa Laboratories, Inc. develops, designs, manufactures, sells, and services life sciences tools and quality control products and services in North America, Europe, the Asia Pacific, and internationally. The Sterilization and Disinfection Control segment offers biological, chemical, and cleaning indicators, used to assess the effectiveness of sterilization, decontamination, disinfection, and...",14,[],True
NBBK,False,True,True,True,True,False,2,1,1,0,2,6,0.020452537977237645,0.010126595604744845,3,0,2,2,1,8,22.510000228881836,986354176.0,8425853.572721481,Banks - Regional,Financial Services,"NB Bancorp, Inc. focuses on operating as a bank holding company for Needham Bank that provides various banking products and services in the Greater Boston metropolitan area and surrounding communities in the United States. The company offers various deposits, including certificate of deposit, individual retirement, money market, savings, NOW, demand deposit, and interest-bearing and...",14,[],True
NVST,False,True,True,True,True,False,2,1,1,1,2,7,0.45265265795805787,-0.0017282836981108351,0,2,2,2,1,7,27.34000015258789,4391288320.0,91553586.88512802,Medical Instruments & Supplies,Healthcare,"Envista Holdings Corporation, together with its subsidiaries, develops, manufactures, markets, and sells dental products in the United States, China, and internationally. The company operates in two segments, Specialty Products & Technologies, and Equipment & Consumables. The Specialty Products & Technologies segment offers dental implant systems, guided surgery systems, biomaterials, and...",14,[],True
PARR,False,True,True,True,True,False,2,1,2,0,2,7,0.13599903654837425,-0.041323781330404305,3,1,2,0,1,7,74.33000183105469,3723905536.0,84458948.95019531,Oil & Gas Refining & Marketing,Energy,"Par Pacific Holdings, Inc., an energy company, provides renewable and conventional fuels in the United States. The company operates through three segments: Refining, Retail, and Logistics. The Refining segment owns and operates refineries that convert crude oil into gasoline, distillate, asphalt, and other products. The Retail segment operates convenience stores and fuel retail outlets that sell...",14,[],True
PAYS,False,True,True,True,True,False,2,2,2,0,2,8,0.03122785871487751,0.26866593377710113,3,0,0,2,1,6,13.649999618530273,770708416.0,9073253.295984268,Software - Infrastructure,Technology,"Paysign, Inc. provides prepaid card programs, patient affordability offerings, digital banking, life science software technology solutions, and integrated payment processing services for businesses, consumers, and government institutions in the United States. The company offers solutions for corporate rewards, prepaid gift cards, general-purpose reloadable debit cards, employee incentives,...",14,[],True
PRK,False,True,True,True,True,False,2,1,2,1,2,8,0.017183499624274484,0.024221777142364242,2,0,2,1,1,6,203.4600067138672,3675334144.0,21969318.373641968,Banks - Regional,Financial Services,"Park National Corporation operates as the bank holding company for Park National Bank that provides commercial banking and trust services in small and medium population areas in the United States. The company offers deposits for demand, savings, and time accounts; trust and wealth management services; cash management services; safe deposit operations; electronic funds transfers; Internet and...",14,[],True
STNG,False,True,True,True,True,False,2,1,0,1,2,6,0.0628750720982528,0.009179614668474738,3,2,2,0,1,8,78.18000030517578,3915360000.0,65053285.743751526,Oil & Gas Midstream,Energy,"Scorpio Tankers Inc., together with its subsidiaries, engages in the seaborne transportation of crude oil and refined petroleum products worldwide. As of March 19, 2026, its fleet consisted of 90 wholly owned tankers, including 34 LR2, 42MR, and 14 Handymax. Scorpio Tankers Inc. was incorporated in 2009 and is headquartered in Monaco.",14,[],True
TEN,False,True,True,True,True,False,2,1,1,1,2,7,0.0018730512309119993,0.07321722809723007,2,2,2,0,1,7,42.630001068115234,1284339840.0,7832439.24413681,Oil & Gas Midstream,Energy,"Tsakos Energy Navigation Limited, together with its subsidiaries, provides seaborne crude oil and petroleum product transportation services in Greece and internationally. The company owns and operates various vessels, including VLCC, Suezmax, Aframax, Panamax, Handysize, MR, LNG carrier, and shuttle DP2 tankers. It also provides marine transportation services for national, major, and other...",14,[],True
TGB,False,True,True,True,True,False,2,1,1,0,2,6,0.0,0.18895067518478678,3,0,2,2,1,8,9.34000015258789,3418658048.0,51405277.78048515,Copper,Basic Materials,"Trekor Metals Limited, a mining company, acquires and develops mineral properties. It explores for copper, molybdenum, gold, niobium, and silver deposits. The company's principal assets consist of 100% owned the Gibraltar mine located in south-central British Columbia; and the Florence Copper project in Arizona. The company was formerly known as Taseko Mines Limited and changed its name Trekor...",14,[],True
TPC,False,True,True,True,True,False,2,1,1,0,2,6,0.10799372775046619,0.005035547196731672,1,2,2,2,1,8,88.31999969482422,4646930432.0,53767114.88063812,Engineering & Construction,Industrials,"Tutor Perini Corporation, a construction company, provides diversified general contracting, construction management, and design-build services to private customers and public agencies in the United States and internationally. It operates through three segments: Civil, Building, and Specialty Contractors. The Civil segment engages in public works construction and the replacement and reconstruction...",14,[],True
ADAM,False,True,True,True,True,False,2,2,1,0,2,7,0.025691722512057338,0.046635032250166616,3,0,2,0,1,6,9.859999656677246,886214656.0,9088124.946622849,REIT - Mortgage,Real Estate,"Adamas Trust, Inc. acquires, invests in, finances, and manages mortgage-related single-family and multifamily residential assets in the United States. The company operates through two segments: Investment Portfolio and Constructive. The Investment Portfolio segment manages a diversified portfolio primarily consisting of mortgage-related single-family and multifamily residential investments,...",13,[],True
AVPT,False,True,True,True,False,False,1,0,1,2,2,6,0.3231083776780526,0.015402302920589526,1,1,2,2,1,7,13.239999771118164,2801126144.0,26907749.397702217,Software - Infrastructure,Technology,"AvePoint, Inc. provides cloud-native data management software platform in North America, Europe, the Middle East, Africa, and the Asia Pacific. It also provides platform-as-a-service architecture to address critical operational challenges and the management of data to organizations that leverage third-party cloud vendors, including Microsoft, Salesforce, Google, AWS, Box, DropBox, and others;...",13,[],True
BLMN,False,True,True,True,True,False,2,2,1,1,2,8,0.5758297651392066,0.18076098587593606,0,0,2,2,1,5,11.4399995803833,979503296.0,23521550.962200165,Restaurants,Consumer Cyclical,"Bloomin' Brands, Inc., through its subsidiaries, owns and operates casual, polished casual, and fine dining restaurants in the United States and internationally. The company operates through U.S. and International Franchise segments. Its restaurant portfolio has four concepts, including Outback Steakhouse, a casual steakhouse restaurant; Carrabba's Italian Grill that offers authentic Italian...",13,[],True
BWLP,False,True,True,True,True,False,2,2,1,1,2,8,0.004449785843784594,0.12072500800323785,0,2,2,0,1,5,24.610000610351562,3736157696.0,6765856.652069092,Oil & Gas Midstream,Energy,"BW LPG Limited, an investment holding company, engages in ship owning and chartering activities worldwide. It operates through Shipping and Product Services segments. The company engages in the transportation of liquefied petroleum gas (LPG); provision of integrated LPG delivery services, as well as management services; wholesale and trade of LPG; and investment in commercial enterprises. As of...",13,[],True
CLMT,False,True,True,True,True,False,2,1,2,0,2,7,0.03448273178100601,0.07012015637929626,3,1,2,0,0,6,47.31999969482422,4159344384.0,55746257.51375198,Specialty Chemicals,Basic Materials,"Calumet, Inc. manufactures, formulates, and markets a slate of specialty branded products and renewable fuels in North America and internationally. It operates through Specialty Products and Solutions; Performance Brands; and Montana/Renewables segments. The Specialty Products and Solutions segment manufactures and markets various solvents, waxes, customized lubricating oils, white oils,...",13,[],True
CNK,False,True,True,True,True,False,2,2,1,0,2,7,0.0,0.09092979036857214,1,0,2,2,1,6,38.400001525878906,4451015680.0,96762801.12604141,Entertainment,Communication Services,"Cinemark Holdings, Inc., together with its subsidiaries, engages in the theatrical exhibition business. It operates theatres in the United States and Latin America. Cinemark Holdings, Inc. was founded in 1984 and is headquartered in Plano, Texas.",13,[],True
CON,False,True,True,True,True,False,2,2,1,0,2,7,0.010626114976777418,0.070434165026563,0,2,2,1,1,6,34.9900016784668,4461846016.0,31853885.5512619,Medical Care Facilities,Healthcare,"Concentra Group Holdings Parent, Inc. provides occupational health services in the United States. The company operates in three segments: Occupational Health centers, Onsite health clinics, and Other business. It offers occupational health services, including workers compensation, employer, and consumer health services; and employer-sponsored primary care services at workplace, including mobile...",13,[],True
DCTH,False,True,True,True,True,False,2,2,1,0,2,7,0.022753757499196555,0.1684144398074688,1,1,2,2,0,6,16.75,581204864.0,11559780.04603386,Medical Devices,Healthcare,"Delcath Systems, Inc., an interventional oncology company, focuses on the treatment of primary and metastatic liver cancers in the United States and Europe. The company's lead product candidate is HEPZATO KIT, a melphalan for injection/hepatic delivery system to administer high-dose chemotherapy to the liver while controlling systemic exposure and associated side effects. Its clinical development...",13,[],True
EE,False,True,True,True,True,False,2,1,1,0,2,6,0.05809571515908741,0.04020082706746722,3,1,0,2,1,7,39.43000030517578,4471444992.0,13714871.854057312,Oil & Gas Midstream,Energy,"Excelerate Energy, Inc. owns and operates liquefied natural gas (LNG) and natural gas infrastructure assets. The company operates floating regasification terminals. It also offers various terminal services, including providing the crew, and technical and other services related to the floating regasification terminal's operation. In addition, the company sells natural gas, LNG, power, and steam....",13,[],True
ETON,False,True,True,True,True,False,2,2,2,0,2,8,0.0,0.3499979122513376,3,0,0,2,0,5,64.43000030517578,1841611520.0,35361580.38686752,Drug Manufacturers - Specialty & Generic,Healthcare,"Eton Pharmaceuticals, Inc., a pharmaceutical company, focuses on developing and commercializing treatments for rare diseases. Its commercial rare disease products include Increlex for the treatment of severe primary igf-1 deficiency; Alkindi Sprinkle for adrenal insufficiency; Khindivi for adrenocortical insufficiency; Galzin for Wilson disease; PKU Golike for phenylketonuria; Carglumic Acid for...",13,[],False
EZPW,False,True,True,True,True,False,2,2,1,0,2,7,0.015172827007927903,0.15934196257908928,2,1,2,0,1,6,35.04999923706055,2153590272.0,31913431.671705246,Credit Services,Financial Services,"EZCORP, Inc. provides pawn services in the United States, Mexico, and Latin America. It operates through U.S. Pawn, Latin America Pawn, and Other Investments segments. The company retails merchandise, primarily collateral forfeited from pawn lending operations and pre-owned merchandise purchased from customers. It also provides pawn loans collateralized by tangible personal property, jewelry,...",13,[],True
FA,False,True,True,True,True,False,2,1,1,0,2,6,0.13827570442213336,-0.023949146215463967,0,2,2,2,1,7,20.690000534057617,3553584128.0,56858701.14068985,Specialty Business Services,Industrials,"First Advantage Corporation provides employment background screening, digital identity, and verification solutions internationally. It offers pre-onboarding products and solutions, such as criminal background checks, drug/health screening, extended workforce screening, FBI channeling, identity checks and biometric fraud mitigation tools, education/work history verification, driver records and...",13,[],True
