ticker,stage2_flag,weekly_close_above_30w_ma,ma_slope_positive,golden_cross,near_52w_high,breakout_volume,score_trend,score_relative_strength,score_volume_accumulation,score_volatility_contraction,score_distance_from_high,score_total,pct_below_3yr_high,pct_above_30dma,fund_revenue_growth,fund_margin_expansion,fund_profitability_path,fund_pe_compression,fund_earnings_beat,fund_total,price,mcap,adv_20d_dollar,industry,sector,business_summary,combined_score,themes,new_today
GEF-B,True,True,True,True,True,True,2,1,2,1,2,8,0.02863795524309304,0.07451250311491865,0,0,0,0,0,0,86.75,3285867264.0,6433562.782669067,Packaging & Containers,Consumer Cyclical,"Greif, Inc., together with its subsidiaries, produces and sells industrial packaging products and services worldwide. It operates in four segments: Customized Polymer Solutions; Durable Metal Solutions; Sustainable Fiber Solutions; and Integrated Solutions. The Customized Polymer Solutions segment produces and sells polymer-based packaging products, such as plastic drums, rigid intermediate bulk...",8,[],False
HAFC,True,True,True,True,True,True,2,2,2,0,2,8,0.017007902851254923,0.03103111655784627,0,0,0,0,0,0,31.209999084472656,929010432.0,6816933.177938461,Banks - Regional,Financial Services,"Hanmi Financial Corporation operates as the holding company for Hanmi Bank that provides business banking products and services in the United States. The company offers deposit products, including noninterest-bearing checking, negotiable order of withdrawal, savings, and money market accounts, as well as certificates of deposit. It also provides real estate loans, such as commercial property,...",8,[],True
ADAM,True,True,True,True,True,True,2,2,1,0,2,7,0.019334081317172704,0.015836532603017053,0,0,0,0,0,0,9.130000114440918,820431872.0,5620641.725101471,REIT - Mortgage,Real Estate,"Adamas Trust, Inc. acquires, invests in, finances, and manages mortgage-related single-family and multifamily residential assets in the United States. The company operates through two segments: Investment Portfolio and Constructive. The Investment Portfolio segment manages a diversified portfolio primarily consisting of mortgage-related single-family and multifamily residential investments,...",7,[],True
ALNT,True,True,True,True,True,True,2,2,1,0,2,7,0.0,0.24334653905328088,0,0,0,0,0,0,95.8499984741211,1629115648.0,22938068.84601593,Electronic Components,Technology,"Allient Inc., together with its subsidiaries, designs, manufactures, and sells precision and specialty-controlled motion components and systems for various industries in the United States, Canada, South America, Europe, and the Asia-Pacific. The company offers various products and solutions, including nano precision positioning systems; servo control systems; motion controllers; digital servo...",7,[],True
ALRS,True,True,True,True,True,True,2,2,1,0,2,7,0.02046201146851622,0.04494778869820113,0,0,0,0,0,0,29.68000030517578,745818240.0,5258441.178750992,Banks - Regional,Financial Services,"Alerus Financial Corporation operates as the bank holding company for Alerus Financial, National Association that provides various financial services to businesses and consumers in the United States. The company operates in three segments: Banking, Retirement and Benefit Services, and Wealth. It offers demand deposits, interest-bearing transaction accounts, money market accounts, time and savings...",7,[],True
ATRO,True,True,True,True,True,True,2,1,2,0,2,7,0.07402301656788793,0.011453191982573973,0,0,0,0,0,0,80.55999755859375,3464758528.0,54783835.67999534,Aerospace & Defense,Industrials,"Astronics Corporation, through its subsidiaries, designs and manufactures products for the aerospace, defense, and electronics industries in the United States, rest of North America, Asia, Europe, South America, and internationally. It operates in two segments, Aerospace and Test Systems. The Aerospace segment offers lighting and safety systems, electrical power generation systems, distribution...",7,[],True
AXGN,True,True,True,True,True,True,2,2,1,0,2,7,0.0,0.07464689571682322,0,0,0,0,0,0,44.84000015258789,2384493568.0,47600815.85903168,Medical Devices,Healthcare,"Axogen, Inc., together with its subsidiaries, engages in the development and commercialization of the technologies used for peripheral nerve regeneration and repair worldwide. The company offers Avance Nerve Graft, a processed nerve allograft intended for the surgical repair of peripheral nerve discontinuities; Axoguard Nerve Connector, a coaptation aid used to align and connect severed...",7,[],True
BELFA,True,True,True,True,True,True,2,2,1,0,2,7,0.0,0.06597086852964634,0,0,0,0,0,0,265.7699890136719,3381313792.0,42577139.905929565,Electronic Components,Technology,"Bel Fuse Inc. designs, manufactures, markets, and sells products that power, protect, and connect electronic circuits. It operates in three product groups: Power Solutions and Protection, Connectivity Solutions, and Magnetic Solutions. The company's products are used in the networking, telecommunications, computing, general industrial, high-speed data transmission, defence, commercial aerospace,...",7,[],True
BFST,True,True,True,True,True,True,2,1,1,1,2,7,0.025458829357868584,0.02668719322672529,0,0,0,0,0,0,28.770000457763672,940145152.0,6104480.351314545,Banks - Regional,Financial Services,"Business First Bancshares, Inc. operates as the bank holding company for b1BANK that provides various banking products and services in Louisiana and Texas. It offers various deposit products and services, including checking and savings, time, and money market accounts; and certificates of deposits, remote deposit capture, and direct deposit services. The company also provides commercial and...",7,[],True
BHE,True,True,True,True,True,True,2,2,1,0,2,7,0.0,0.06820418765649112,0,0,0,0,0,0,92.16999816894531,3306786304.0,36372676.4503479,Electronic Components,Technology,"Benchmark Electronics, Inc., together with its subsidiaries, offers product design, engineering services, technology solutions, and manufacturing services in the Americas, Asia, and Europe. It provides design and engineering services and technology solutions, including new product design, prototype, testing, and related engineering services; and custom test and automation equipment design...",7,[],True
BRUN,True,True,True,True,True,True,2,1,2,0,2,7,0.0,0.2549010947795507,0,0,0,0,0,0,36.70000076293945,2254432256.0,69809353.64033699,Software - Infrastructure,Technology,"Boost Run, Inc. develops and provides cloud infrastructure for artificial intelligence (AI) and computing workloads. The company's platform delivers GPU computes, CPU nodes, managed Kubernetes orchestration, shared network storage, networking fabric, and hyperscaler interconnects. The company was founded in 2023 and is based in Northbrook, Illinois.",7,[],True
BUSE,True,True,True,True,True,True,2,2,1,0,2,7,0.01945124541447963,0.036825719994510245,0,0,0,0,0,0,28.229999542236328,2387613184.0,21351002.47062683,Banks - Regional,Financial Services,"First Busey Corporation operates as the bank holding company for Busey Bank that engages in the provision of retail and commercial banking products and services to individual, corporate, institutional, and governmental customers in the United States. The company operates through three segments: Banking, Wealth Management, and FirsTech. It offers demand and savings deposits, money transfers, safe...",7,[],True
BY,True,True,True,True,True,True,2,2,1,0,2,7,0.007062146588249138,0.04890935499300818,0,0,0,0,0,0,35.150001525878906,1596135552.0,8971344.26870346,Banks - Regional,Financial Services,"Byline Bancorp, Inc. operates as the bank holding company for Byline Bank that provides various banking products and services for small and medium sized businesses, commercial real estate and financial sponsors, and consumers in the United States. It offers various retail deposit products, including non-interest-bearing accounts, money market demand accounts, savings accounts, interest-bearing...",7,[],True
CARE,True,True,True,True,True,True,2,2,1,0,2,7,0.0,0.11333464403983305,0,0,0,0,0,0,30.959999084472656,687993408.0,8716825.915870667,Banks - Regional,Financial Services,"Carter Bankshares, Inc. operates as the bank holding company for Carter Bank & Trust that provides various retail and commercial banking products and insurance services in the United States. It offers various deposit products, including checking, savings, retirement, and money market accounts, as well as certificates of deposit. The company also provides commercial loans, such as secured and...",7,[],True
CATY,True,True,True,True,True,True,2,2,1,0,2,7,0.030993758672290164,0.025402039250134543,0,0,0,0,0,0,59.09000015258789,3961126400.0,24850635.529499054,Banks - Regional,Financial Services,"Cathay General Bancorp operates as the holding company for Cathay Bank that offers various commercial banking products and services to individuals, professionals, and small to medium-sized businesses in the United States. It offers savings accounts, checking accounts, money market deposit accounts, certificates of deposit, individual retirement accounts, and public funds deposits, and acceptance...",7,[],True
CBT,True,True,True,True,True,True,2,2,1,0,2,7,0.16996561669377364,0.09010298313657636,0,0,0,0,0,0,91.80000305175781,4738846208.0,43882986.49089813,Specialty Chemicals,Basic Materials,"Cabot Corporation operates as a specialty chemicals and performance materials company. It operates through two segments, Reinforcement Materials and Performance Chemicals. The company offers reinforcing carbons that are used in tires as a rubber reinforcing agent and performance additive, as well as in industrial products, such as hoses, belts, extruded profiles, and molded goods; and engineered...",7,[],True
CHRN,True,True,True,True,True,True,2,2,1,0,2,7,0.49005464647637037,0.32887778441809756,0,0,0,0,0,0,23.329999923706055,3338368512.0,6997644.330620766,Information Technology Services,Technology,"ChronoScale Corporation designs and develops a compute platform to support artificial intelligence (AI) workloads. The company focuses on large-scale deployments and provides dedicated compute environments engineered for performance, consistency, and long-term operational execution. The company is based in Dallas, Texas. ChronoScale Corporation operates as a subsidiary of Applied Digital...",7,[],True
CLDT,True,True,True,True,True,True,2,2,1,0,2,7,0.0,0.19899482133849755,0,0,0,0,0,0,13.359999656677246,655712320.0,5113379.8379564285,REIT - Hotel & Motel,Real Estate,"Chatham Lodging Trust is a self-advised, publicly traded real estate investment trust. The firm focused primarily on investing in premium-branded extended-stay and select-service hotels. The company owns 33 hotels totaling 5,021 rooms/suites in 15 states and the District of Columbia. Chatham Lodging Trust was established on 26th October 2009 and is based in West Palm Beach, United States.",7,[],True
CTRN,True,True,True,True,True,True,2,2,1,0,2,7,0.359788919816231,0.324145763671409,0,0,0,0,0,0,60.65999984741211,505288576.0,7802871.436729431,Apparel Retail,Consumer Cyclical,"Citi Trends, Inc. operates as a value retailer of apparel, accessories, and home trends. The company offers apparel for juniors, missy, and plus size, including trend right sportswear, outerwear, sleepwear, lingerie, and scrubs for women; basics, fashion, and trends for boys up to size 20 and girls up to size 16, as well as sizes for newborns, infants, and toddlers; children's uniforms,...",7,[],False
CXW,True,True,True,True,True,True,2,2,1,0,2,7,0.0,0.25825410277320937,0,0,0,0,0,0,28.899999618530273,2857876480.0,28394561.691818237,Security & Protection Services,Industrials,"CoreCivic, Inc. owns and operates partnership correctional, detention, and residential reentry facilities in the United States. It operates through three segments: CoreCivic Safety, CoreCivic Community, and CoreCivic Properties. The company provides a range of solutions to government partners that serve the public good through corrections and detention management, a network of residential reentry...",7,[],True
ESQ,True,True,True,True,True,True,2,1,1,1,2,7,0.019088048633328046,0.03560020728979502,0,0,0,0,0,0,113.52999877929688,980834560.0,12024403.280220032,Banks - Regional,Financial Services,"Esquire Financial Holdings, Inc. operates as the bank holding company for Esquire Bank, National Association that provides commercial banking products and services to legal and small businesses, and commercial and retail customers in the United States. The company provides checking, savings, money market, and time deposits, as well as certificates of deposit. It also offers commercial loans, such...",7,[],True
HBNC,True,True,True,True,True,True,2,2,1,0,2,7,0.02075948594491693,0.03943103242199865,0,0,0,0,0,0,19.34000015258789,992717632.0,8028948.675785065,Banks - Regional,Financial Services,"Horizon Bancorp, Inc. operates as the bank holding company for Horizon Bank that provides commercial and retail banking services to individuals and corporate clients in Indiana and Michigan in the United States. The company offers checking, savings, money market, certificates of deposit, and time deposit accounts, as well as non-interest and interest-bearing demand deposits. It also provides...",7,[],False
HTLD,True,True,True,True,True,True,2,1,1,1,2,7,0.1323661796115776,-0.009602222703919068,0,0,0,0,0,0,14.4399995803833,1118951168.0,9796805.199446678,Trucking,Industrials,"Heartland Express, Inc., together with its subsidiaries, provides short, medium, and long-haul truckload carrier and transportation services in the United States, Mexico, and Canada. It primarily provides nationwide asset-based dry van truckload services for shippers; cross-border freight and other transportation services; and temperature-controlled truckload services. The company offers its...",7,[],True
HYLN,True,True,True,True,True,True,2,2,1,0,2,7,0.0,0.4077164384497287,0,0,0,0,0,0,8.100000381469727,1444450688.0,48870422.893188,Auto Parts,Consumer Cyclical,"Hyliion Holdings Corp. designs and develops power generators for stationary and mobile applications. Its primary product includes the KARNO Power Module, a fuel-agnostic power generating solution, which enables distributed power generation using conventional fuels, such as natural gas, propane or diesel; waste fuels, such as landfill and wellhead gas; zero carbon fuels, such as renewable hydrogen...",7,[],True
AAT,True,True,True,True,True,True,2,0,1,1,2,6,0.2024907037239245,0.06548605295454171,0,0,0,0,0,0,24.049999237060547,1865617920.0,10910786.235513687,REIT - Diversified,Real Estate,"American Assets Trust, Inc. is a full service, vertically integrated and self-administered real estate investment trust. The company has over 55 years of experience in acquiring, improving, developing and managing premier office, retail, and residential properties throughout the United States in some of the nations most dynamic, high-barrier-to-entry markets primarily in Southern California,...",6,[],True
AMCX,True,True,True,True,True,True,2,1,1,0,2,6,0.7841328522850001,0.006343364546164289,0,0,0,0,0,0,9.359999656677246,411163360.0,5161664.886527061,Entertainment,Communication Services,"AMC Global Media Inc., an entertainment company, distributes contents in the United States, Europe, and internationally. It operates in two segments, Domestic Operations and International. The Domestic Operations segment operates programming networks, such as AMC, We TV, BBCA, IFC, and SundanceTV; provides streaming services, including AMC+ and Acorn TV, Shudder, Sundance Now, ALLBLK, HIDIVE, and...",6,[],True
ARKO,True,True,True,True,True,True,2,1,1,0,2,6,0.22270228403082615,-0.0028096121941872617,0,0,0,0,0,0,7.489999771118164,840271040.0,6633881.350045204,Specialty Retail,Consumer Cyclical,"Arko Corp., through its subsidiary, operates a chain of convenience stores in the United States. It operates through four segments Retail, Wholesale, Fleet Fueling, and GPMP segments. The Retail segment engages in the operation of retail stores that sells fuel and merchandise, as well as cold and hot prepared foods, beverages, cigarettes and other tobacco products, candy, salty snacks, grocery,...",6,[],True
ATEX,True,True,True,True,True,True,2,1,1,0,2,6,0.09660607540246212,0.1463743356150245,0,0,0,0,0,0,74.52999877929688,1409680640.0,36474314.656829834,Telecom Services,Communication Services,"Anterix Inc. focuses on the commercialization of spectrum assets to enable the targeted utility and critical infrastructure customers to deploy private broadband networks and solutions. The company offers CatalyX, an active ecosystem platform; complementary spectrum; anterix security collective; and rural broadband services. It also holds licensed spectrum in the 900 MHz band throughout the...",6,[],True
AYA,True,True,True,True,True,True,2,1,1,0,2,6,0.08090615200643296,0.042292873086080526,0,0,0,0,0,0,19.8799991607666,2849792768.0,9094452.158346176,Silver,Basic Materials,"Aya Gold & Silver Inc., together with its subsidiaries, engages in the exploration, evaluation, and development of precious metals projects in Morocco. The company primarily explores for gold and silver deposits. Its flagship project holds 100% interests in the Zgounder property located east of Agadir in the Proterozoic Siroua Massif of the Anti-Atlas Range, Morocco covering an area of...",6,[],True
BHRB,True,True,True,True,True,True,2,0,1,1,2,6,0.13258239203859318,0.02747742083137255,0,0,0,0,0,0,65.51000213623047,1320013824.0,12590237.857704163,Banks - Regional,Financial Services,"Burke & Herbert Financial Services Corp. operates as the bank holding company for Burke & Herbert Bank & Trust Company that provides various community banking products and services in the United States. The company offers consumer and commercial deposit products, such as digital banking, demand, negotiable order of withdrawal, money market, and savings accounts; and certificates of deposit. It...",6,[],True
CEVA,True,True,True,True,True,True,1,2,1,0,2,6,0.0,0.18599327906204022,0,0,0,0,0,0,49.720001220703125,1385167872.0,42391419.332084656,Semiconductors,Technology,"CEVA, Inc. provides silicon and software intellectual property (IP) solutions to semiconductor and original equipment manufacturer companies in the United States, Europe, the Middle East, the Asia Pacific, and internationally. The company offers PentaG-RAN, a hardware and software IP for implementing L1 PHY baseband processing in 5G and 5G-A base station and other cellular infrastructure...",6,[],True
CLBK,True,True,True,True,True,True,2,1,1,0,2,6,0.10380311656494283,-0.0010306886852085382,0,0,0,0,0,0,20.030000686645508,2084286464.0,8017112.61973381,Banks - Regional,Financial Services,"Columbia Financial, Inc. operates as a bank holding company for Columbia Bank that provides banking and other financial services to businesses and consumers in the United States. The company offers commercial loans, including multifamily and commercial real estate, commercial business, and construction loans; residential loans, such as one-to-four family residential real estate and one-to-four...",6,[],True
CNXN,True,True,True,True,True,True,2,0,1,1,2,6,0.0542583038356226,0.031447132799466086,0,0,0,0,0,0,70.56999969482422,1780202240.0,8908850.673599243,Electronics & Computer Distribution,Technology,"PC Connection, Inc., together with its subsidiaries, provides various information technology (IT) solutions worldwide. It operates in three segments: Connection Enterprise Solutions, Connection Business Solutions, and Connection Public Sector Solutions. The company offers IT solutions, including computer systems, data center solutions, and artificial intelligence; a portfolio of managed services...",6,[],False
EBC,True,True,True,True,True,True,2,1,1,0,2,6,0.04546192120318997,0.038373322714648446,0,0,0,0,0,0,20.600000381469727,4428587520.0,54790024.39930916,Banks - Regional,Financial Services,"Eastern Bankshares, Inc. operates as the bank holding company for Eastern Bank that provides banking, trust, and investment services to retail, commercial, and small business customers in the United States. The company offers deposit accounts, interest checking accounts, money market accounts, savings accounts, and time certificates of deposit accounts. It also provides commercial and industrial...",6,[],False
EGBN,True,True,True,True,True,True,2,1,1,0,2,6,0.47204053200685286,0.036438075396527894,0,0,0,0,0,0,27.600000381469727,841679040.0,6508511.9597148895,Banks - Regional,Financial Services,"Eagle Bancorp, Inc. operates as the bank holding company for EagleBank that provides commercial and consumer banking services primarily in the United States. The provide deposit services including business and personal checking accounts; and other deposit services, including cash management services, business sweep accounts, lock boxes, remote deposit captures, account reconciliation services,...",6,[],True
FBNC,True,True,True,True,True,True,2,1,1,0,2,6,0.019396808334456898,0.026114438560112082,0,0,0,0,0,0,60.7599983215332,2513969920.0,11827594.491462708,Banks - Regional,Financial Services,"First Bancorp operates as the bank holding company for First Bank that provides banking products and services for individuals and businesses. The company accepts deposit products, such as checking, savings, and money market accounts; and time deposits, including certificate of deposits and individual retirement accounts. It also offers commercial business loans, commercial and residential real...",6,[],True
FCEL,True,True,True,True,True,True,2,1,1,0,2,6,0.8805762516091655,0.21334482303457827,0,0,0,0,0,0,24.040000915527344,1625300608.0,236021327.17772484,Electrical Equipment & Parts,Industrials,"FuelCell Energy, Inc., together with its subsidiaries, engages in the design, development, production, construction, operation, and servicing of high temperature fuel cells for clean electric power generation. The company engages in the provision of carbonate fuel cell technology; and commercialization of solid oxide electrolysis technology for distributed hydrogen. It also offers carbonate fuel...",6,[],True
FULT,True,True,True,True,True,True,2,1,1,0,2,6,0.019691822765511742,0.051214153641095085,0,0,0,0,0,0,22.899999618530273,4376958976.0,40206539.08026695,Banks - Regional,Financial Services,"Fulton Financial Corporation operates as the bank holding company for Fulton Bank that provides banking and financial products and services in the United States. It provides various checking accounts and savings deposit products, and certificates of deposit. The company also offers consumer loans products, including home equity loans and lines of credit; construction and jumbo residential...",6,[],True
GHM,True,True,True,True,True,True,2,1,1,0,2,6,0.0,0.0949814890330324,0,0,0,0,0,0,110.7300033569336,1294560000.0,31200603.316841125,Specialty Industrial Machinery,Industrials,"Graham Corporation designs and manufactures fluid, power, heat transfer, and vacuum technologies for chemical and petrochemical processing, defense, space, petroleum refining, cryogenic, and energy industries. The company offers power plant systems, such as ejectors and surface condensers; torpedo ejection, propulsion, and power systems, including turbines, alternators, regulators, pumps, and...",6,[],True
HOPE,True,True,True,True,True,True,2,1,1,0,2,6,0.07161275450596917,0.027967557970734122,0,0,0,0,0,0,12.84000015258789,1641451264.0,10267902.62368679,Banks - Regional,Financial Services,"Hope Bancorp, Inc. operates as the bank holding company for Bank of Hope that provides retail and commercial banking services for businesses and individuals in the United States. It accepts personal and business checking, money market, savings, time deposit, and individual retirement accounts. The company offers loans comprising commercial and industrial loans to businesses for various purposes,...",6,[],True
AMPG,True,True,True,True,True,True,1,1,1,0,2,5,0.0,0.6942018635110165,0,0,0,0,0,0,8.989999771118164,227795808.0,55236126.01491928,Communication Equipment,Technology,"AmpliTech Group, Inc. designs, engineers, and assembles micro-wave component-based amplifiers. It operates in two segments, Manufacturing and Engineering, and Distribution. The company offers low noise amplifiers, medium power amplifiers, waveguide to coaxial adapters, cryogenic amplifiers, and cryogenic and non-cryogenic 4G/5G small cell subsystems; satellite access point block downconverter;...",5,[],True
AOSL,True,True,True,True,True,True,1,1,1,0,2,5,0.26273790338255204,0.10729516984412389,0,0,0,0,0,0,48.040000915527344,1437816960.0,44537282.56259918,Semiconductors,Technology,"Alpha and Omega Semiconductor Limited designs, develops, and supplies power semiconductor products for computing, consumer electronics, communication, and industrial applications in Hong Kong, China, South Korea, the United States, and internationally. The company offers power discrete products, including metal-oxide-semiconductor field-effect transistors (MOSFET), Shielded-Gate low voltage and...",5,['semis'],True
BJRI,True,True,True,True,True,True,2,0,1,0,2,5,0.0,0.1958523161896661,0,0,0,0,0,0,54.54999923706055,1146473216.0,18441603.742046356,Restaurants,Consumer Cyclical,"BJ's Restaurants, Inc. operates full-service restaurants in the United States. Its restaurants offer pizzas, crafts and other beers, appetizers, entrées, wings, pastas, sandwiches, specialty salads, and Pizookie desserts. The company was formerly known as Chicago Pizza & Brewery, Inc. and changed its name to BJ's Restaurants, Inc. in August 2004. BJ's Restaurants, Inc. was founded in 1978 and is...",5,[],True
BRC,True,True,True,True,True,True,1,1,1,0,2,5,0.11178732498279458,0.035688391827571,0,0,0,0,0,0,85.30999755859375,4019192064.0,38081661.98352814,Security & Protection Services,Industrials,"Brady Corporation manufactures and supplies identification solutions and workplace safety products that identify and protect premises, products, and people in the Americas, Asia, Europe, and Australia. The company offers safety signs, traffic signs and control products, floor-marking tapes, pipe markers, labeling systems, spill control products, lockout/tagout devices, personal protection...",5,[],True
CENTA,True,True,True,True,True,True,2,0,1,0,2,5,0.06089984565789684,0.07333606195667085,0,0,0,0,0,0,37.779998779296875,2363923968.0,11451017.925758362,Packaged Foods,Consumer Defensive,"Central Garden & Pet Company produces and distributes various products for the lawn and garden, and pet supplies markets in the United States. It operates through two segments: Pet and Garden. The Pet segment provides dog and cat supplies, such as dog treats and chews, toys, pet beds and containment, grooming items, waste management, and training pads; supplies for aquatics, small animals,...",5,[],True
CHCO,True,True,True,True,True,True,2,0,1,0,2,5,0.027837197255798394,0.017266559620521052,0,0,0,0,0,0,127.12000274658203,1793811456.0,12877963.244895935,Banks - Regional,Financial Services,"City Holding Company operates as a financial holding company for City National Bank of West Virginia that provides banking, trust and investment management, and other financial solutions in the United States. It offers checking, savings, and money market accounts, as well as certificates of deposit and individual retirement accounts. The company also provides commercial and industrial loans that...",5,[],True
CVBF,True,True,True,True,True,True,2,0,1,0,2,5,0.15322982657888237,0.020915409065037124,0,0,0,0,0,0,20.809999465942383,3672032512.0,30256314.954805374,Banks - Regional,Financial Services,"CVB Financial Corp. operates as bank holding company for Citizens Business Bank, National Association, a state-chartered bank that provides banking and financial services to small to mid-sized businesses and individuals. The company offers checking, savings, money market, and certificates of time deposit products for business and personal accounts, municipalities and districts, and specialized...",5,[],True
EFSC,True,True,True,True,True,True,2,0,1,0,2,5,0.027251395710153517,0.0263673789856741,0,0,0,0,0,0,62.11000061035156,2272344320.0,12509229.067230225,Banks - Regional,Financial Services,"Enterprise Financial Services Corp operates as the financial holding company for Enterprise Bank & Trust that offers banking and wealth management services to individuals and corporate customers in Arizona, California, Florida, Kansas, Missouri, Nevada, New Mexico, and in the United States. It provides interest and non-interest-bearing demand, money markets accounts, savings, and certificates of...",5,[],True
EIG,True,True,True,True,True,True,2,0,1,0,2,5,0.08838245972621897,0.0576915159393643,0,0,0,0,0,0,46.54999923706055,849207936.0,10534295.70892334,Insurance - Specialty,Financial Services,"Employers Holdings, Inc., through its subsidiaries, provides workers' compensation insurance and services in the United States. The company offers insurance to small businesses in low to medium hazard industries. It market its products through local, regional, specialty and national insurance agents and brokers; national, regional, and local trade groups and associations; and direct-to-customer...",5,[],True
FELE,True,True,True,True,True,True,2,0,1,0,2,5,0.04085069368486335,0.04646138617278213,0,0,0,0,0,0,104.19999694824219,4603788288.0,27301528.685836792,Specialty Industrial Machinery,Industrials,"Franklin Electric Co., Inc., together with its subsidiaries, designs, manufactures, and distributes water and fuel pumping systems in the United States, Canada, Latin America, Europe, the Middle East, Africa, and the Asia Pacific. It operates through Water Systems, Energy Systems, and Distribution segments. The Water Systems segment offers motors, pumps, water treatment systems, monitoring...",5,[],True
